,Tên Sách,Ảnh bìa,Thể loại,Tác giả,Nội dung tóm tắt,Giá bìa,Công ty phát hành,Ngày xuất bản,Kích thước,Loại bìa,Số trang,Nhà xuất bản,Dịch Giả,Phiên bản,Lưu ý,Thương hiệu
146,Nguyên Lý Kế Toán (Tái Bản),https://salt.tikicdn.com/cache/280x280/ts/product/57/aa/e2/26e51ca8acef47c7121d117c58577cb8.jpg,Kế toán – Kiểm toán – Thuế,"Nhiều Tác Giả,Nhiều Tác Giả,Nhiều tác giả,Nhiều Tác Giả ,Nhiều Tác giả,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhiều tác giả,Nhiều Tác Gỉa","Việc sử dụng thông tin kế toán để phục vụ cho yêu cầu quản lý và ra quyết định đang và ngày cảng trở nên cần thiết, phổ biến cho nhiều đối tượng khác nhau, đặc biệt cho các nhà đầu tư hiện tại, cho nh...",78300,Cty Hương Huy,,,,,Nhà Xuất Bản Tài Chính,,,,
147,Hướng Dẫn Thực Hiện Thủ Tục Hành Chính Qua Hệ Thống Kho Bạc Nhà Nước Và Ngân Hàng,https://salt.tikicdn.com/cache/280x280/ts/product/12/9c/d0/7b3dcb17ed70d3df56a88f304c672d81.jpg,Kế toán – Kiểm toán – Thuế,"Tăng Bình,Ái Phương","Nhằm đẩy mạnh cải cách hành chính, triển khai đồng bộ và toàn diện từ công tác thể chế, cải cách thủ tục hành chính đến hiện đại hóa hành chính trên tất cả các lĩnh vực. Ngày 20/01/2020, Chính phủ đã ...",395000,Trung tâm giới thiệu sách Thành Phát,2020-01-01 09:54:49,19 x 27 cm,Bìa mềm,416,Nhà Xuất Bản Tài Chính,,,,
148, Sách - Tài Chính Cho Nhà Quản Lý,https://salt.tikicdn.com/cache/280x280/ts/product/a4/00/2f/8f4343c8df2ab9c3f4b9108a76730d46.jpg,Kế toán – Kiểm toán – Thuế,Nhiều Tác Giả,"       Tác giả: Robert Cinnamon, Brian Helweg Larsen   Nhà xuất bản: Nhà Xuất Bản Dân Trí   Năm xuất bản: 2020   Số trang: 268   Giới thiệu sách:   Tài Chính Cho Nhà Quản Lý   Với những hướn...",90000,1980 Books,,,,,Nhà Xuất Bản Dân Trí,,,,
149,"Hướng dẫn làm sổ kế toán – Lập báo cáo tài chính quy định mới về quản lý tài chính, tài sản doanh nghiệp",https://salt.tikicdn.com/cache/280x280/ts/product/c3/13/7c/225d2ac6fa5e84ae8508d266eb103d61.jpg,Kế toán – Kiểm toán – Thuế,Phượng Vũ,"Thời gian qua, Chính phủ, Bộ Tài chính đã ban hành nhiều văn bản quy định về quản lý tài chính, tài sản trong doanh nghiệp, quản lý, tính hao mòn, khấu hao tài sản cố định và các quy định mới khác liê...",259000,Nhiều công ty phát hành,,<p>20 x 28 cm</p>,Bìa mềm,400,,,,,
150,HBR Guide To - Tài Chính Dành Cho Sếp (Tái Bản) Tặng BookMark Romantic,https://salt.tikicdn.com/cache/280x280/ts/product/8c/24/08/b5a775133503c63bfc341a9addaaed0f.gif,Kế toán – Kiểm toán – Thuế,Harvard Business Review Press,HBR Guide To - Tài Chính Dành Cho Sếp (Tái Bản)Bạn sẽ bắt đầu từ đâu nếu sếp yêu cầu bạn lập bản phân tích hòa vốn? Bạn có thể chỉ ra điểm khác biệt giữa báo cáo kết quả kinh doanh và bảng cân đối kế...,71400,Alphabooks,,13 x 20.5 cm,Bìa mềm,216,,,,,
151,"combo 6 cuốn sách :+ Báo cáo tài chính + Bí mật thành công của những người bán hàng xuất sắc + Marketing du kích + Dẫn dắt bản thân, đội nhóm và tổ chức vươn xa + Tuyệt chiêu phòng chống rắc rối trên mạng dành cho doanh nghiệp + Bảy bước tới thành công (tặng cuốn sách Mckinsey  + bookmark + sổ tay bìa gia)",https://salt.tikicdn.com/cache/280x280/ts/product/30/87/c3/aea79bfa7e51056ecb39d8f4b7356b5e.jpg,Kế toán – Kiểm toán – Thuế,Nhiều Tác Giả,"Những ai cần biết báo cáo tài chính?Lập báo cáo tài chính là một công việc mang tính rất quan trọng đối với tất cả các doanh nghiệp trên cả nước, bởi số liệu được thể hiện bên trong bộ BCTC thể hiện ...",655920,MCBOOKS,,,Bìa mềm,,Nhà Xuất Bản Hồng Đức,nhiều dịch giả,,,
152,Yêu Tiền Tiền Yêu - Kỹ Năng Quản Lý Tài Chính Cá Nhân Cho Người Trẻ,https://salt.tikicdn.com/cache/280x280/ts/product/22/fc/ee/dca19bf39f8c42c2550ffa16850e9eb5.jpg,Kế toán – Kiểm toán – Thuế,Suze Orman,1.  Yêu Tiền Tiền Yêu - Kỹ Năng Quản Lý Tài Chính Cá Nhân Cho Người TrẻHai tác phẩm nổi tiếng nhất của Suze Orman là “The 9 Steps to Financial Freedom” (9 bước tự do tài chính) và The Courage to Be R...,314000,CÔNG TY TNHH R BOOKS,,,,988,Nhà Xuất Bản Lao Động,,,,
153,Sách Hướng Dẫn Thực Hành Chế Độ Kế Toán Đơn Vị Hành Chính Sự Nghiệp,https://salt.tikicdn.com/cache/280x280/ts/product/b2/f5/3d/700dec9dcd56924875c036e43434f787.jpg,Kế toán – Kiểm toán – Thuế,PGS. TS. Võ Văn Nhị,Sách hướng dẫn thực hành chế độ kế toán đơn vị hành chính sự nghiệp được xuất bản nhằm giúp các bạn đang công tác kế toán tại các đơn vị HCSN cũng như các bạn sinh viên học chuyên ngành kế toán có các...,195000,Công ty TNHH phát hành sách báo Tài chính,,"<p><span style=""font-family: Arial, Helvetica, sans-serif; font-size: 16px;"">19*27*3cm</span></p>",Bìa mềm,400,,,,,
154,Kế Toán Trong Doanh Nghiệp Kinh Doanh Dịch Vụ,https://salt.tikicdn.com/cache/280x280/ts/product/ab/63/2f/0601c766ebd0db9a4a18f4c2689addfa.jpg,Kế toán – Kiểm toán – Thuế,"Hà Thị Thuý Vân, Vũ Kim Anh, Đàm Bích Hà","Dịch vụ là một ngành đặc thù cả về cách thức hoạt động dịch vụ nói riêng và trong quản lý doanh nghiệp nói chung. Chính vì vậy, kế toán trong lĩnh vực dịch vụ đòi hỏi có những yêu cầu, qui định riêng ...",139040,NXB Tài Chính,,,,,,,,,
155,Sách - Quản Trị Tài Chính Dành Cho Các Công Ty Công Nghệ Mới Khởi Nghiệp Cẩm Nang Phát Triển - Nhân Văn,https://salt.tikicdn.com/cache/280x280/ts/product/db/e4/8a/b5e43d094fe108941cf803356d768541.jpg,Kế toán – Kiểm toán – Thuế,Alnoor Bhimani,       Người Dịch Huyền Trang - Bảo Hân   Nhà Xuất Bản NXB Tổng hợp    Năm Xuất Bản 2021   Trọng lượng (gr) 380g   Kích Thước 14x20 cm   Số trang 346   Hình thức Bìa Mềm   -----------------...,146000,Công Ty CP Văn Hóa Nhân Văn,2021-06-23 13:33:49,,Bìa mềm,346,Nhà Xuất Bản Tổng hợp TP.HCM,,Thông thường,,
156,Giá Trị Của Nợ - Cẩm Nang Quản Lý Tài Chính Gia Đình,https://salt.tikicdn.com/cache/280x280/media/catalog/product/i/m/img932.u2487.d20160831.t083817.703918.jpg,Kế toán – Kiểm toán – Thuế,Thomas J. Anderson,"Giá Trị Của Nợ - Cẩm Nang Quản Lý Tài Chính Gia Đình Đây là một trong những đầu sách bán chạy nhất do New York Times bình chọn từ khi xuất bản tháng 9-2013 đến nay, đã gửi gắm tới bạn đọc nhiều thông...",120000,NXB Chính Trị Quốc Gia,2015-05-30 00:00:00,14.5 x 20.5 cm,Bìa mềm,369,Nhà Xuất Bản Chính Trị Quốc Gia,,,,
157,Kế Toán Tài Chính - Công Cụ Để Ra Quyết Định Kinh Doanh,https://salt.tikicdn.com/cache/280x280/ts/product/50/01/4e/cd3c7d981163d2db3a017ba21581f8d5.jpg,Kế toán – Kiểm toán – Thuế," PGS TS Trần Mạnh Dũng,PGS TS Phạm Đức Cường, PGS TS Đinh Thế Hùng",Mục Lục:   Chương 1 KẾ TOÁN TRONG DOANH NGHIỆP   Chương 2 PHÂN TÍCH VÀ GHI NHẬN CÁC NGHIỆP VỤ KINH TẾ   Chương 3 HỆ THỐNG SỔ KẾ TOÁN VIỆT NAM   Chương 4 KẾ TOÁN TÀI SẢN CỐ ĐỊNH...,233160,Cty Văn Hóa HN,,,,,Nhà Xuất Bản Tài Chính,,,,
158,Sách: Combo Xây Dựng Chiến Lược Định Giá Hiệu Quả: Kiểm Soát Chi Phí Mua Hàng Và Quản Lí Nhà Cung Cấp + Giá Trong Chiến Lược Kinh Doanh + Tư Duy Phi Đối Xứng,https://salt.tikicdn.com/cache/280x280/ts/product/c5/e4/62/201b98c6d3866b87422eb42b9701f710.jpg,Kế toán – Kiểm toán – Thuế,nhieu tac gia,Combo Xây Dựng Chiến Lược Định Giá Hiệu Quả: Kiểm Soát Chi Phí Mua Hàng Và Quản Lí Nhà Cung Cấp + Giá Trong Chiến Lược Kinh Doanh + Tư Duy Phi Đối Xứng 1. Kiểm Soát Chi Phí Mua Hàng Và Quản Lí Nhà C...,276000,Minh Long,2021-09-01 14:46:21,,Bìa mềm,,Nhà Xuất Bản Thanh Niên,,,,
159,Đạo Đức Nghề Nghiệp Của Kiểm Toán Viên Độc Lập,https://salt.tikicdn.com/cache/280x280/media/catalog/product/i/m/img218.u2469.d20160803.t110526.580330.jpg,Kế toán – Kiểm toán – Thuế,TS. Trần Thị Giang Tân (Chủ biên) - ThS. Võ Anh Dũng,Đạo Đức Nghề Nghiệp Của Kiểm Toán Viên Độc Lập Kiểm toán độc lập là hoạt động không thể thiếu trong quá trình vận hành của nền kinh tế thị trường phát triển. Một nền kinh tế phát triển lành mạnh với ...,53000,Hương Huy,2009-06-01 00:00:00,14.5 x 20.5 cm,Bìa mềm,273,Nhà Xuất Bản Tài Chính,,,,
160,Mô Hình & Cơ Chế Vận Hành Kế Toán Quản Trị,https://salt.tikicdn.com/cache/280x280/media/catalog/product/i/m/img150.u2469.d20160727.t170842.jpg,Kế toán – Kiểm toán – Thuế,PGS.TS. Phạm Văn Dược - TS. Huỳnh Lợi,"Mô Hình & Cơ Chế Vận Hành Kế Toán Quản Trị Trong những năm gần đây, nền kế toán Việt Nam đã có những bước chuyển biến, hội nhập mạnh mẽ với nền kế toán trên thế giới. Sự chuyển biến, hội nhập đó ...",54000,Hương Huy,2009-03-01 00:00:00,16 x 24 cm,Bìa mềm,299,Nhà Xuất Bản Tài Chính,,,,
161,Kế Toán Thuế,https://salt.tikicdn.com/cache/280x280/ts/product/6f/c2/52/d62de8480417293145c6b0034d5f2748.jpg,Kế toán – Kiểm toán – Thuế,Nguyễn Phú Giang,"Kế Toán Thuế Thuế là nguồn thu quan trọng của ngân sách nhà nước, nhằm duy trì hoạt động của bộ máy nhà nước, phát triển kinh tế - xã hội, bảo đảm an ninh quốc phòng. Thuế còn là công cụ quản lý vĩ mô...",158400,NXB Tài Chính,,,,,,,,,
162,Sách - Học Cách Kiếm Tiền,https://salt.tikicdn.com/cache/280x280/ts/product/27/8b/d1/82c613ee702b5f98331029bb1f5fd178.jpg,Kế toán – Kiểm toán – Thuế,Tăng Bằng Vũ,       Học Cách Kiếm Tiền   Tên tác giả: Tăng Bằng Vũ   Dịch giả: Phan Lưu Ly   Thương hiệu: Vibooks   Khổ sách: 14.5 x 20.5 cm   Số trang: 280 trang   Nhà xuất bản: Thế Giới   Giá: 139.000...,102000,Vibooks,,,,280,Nhà Xuất Bản Thế Giới,,,,
163,"Chế Độ Kế Toán Hành Chính, Sự Nghiệp",https://salt.tikicdn.com/cache/280x280/ts/product/af/2a/a8/13d5e936f8145547f9c58efb107f6d26.jpg,Kế toán – Kiểm toán – Thuế,Bộ Tài Chính,"Chế độ kế toán hành chính sự nghiệp có mục tiêu giúp các cán bộ kế toán - kế toán trưởng của đơn vị hành chính sự nghiệp, kiểm toán viên các sinh viên khối nghành kinh tế - tài chính và những người qu...",199230,Cty Hương Huy,,,,,Nhà Xuất Bản Tài Chính,,,,
164,Kế Toán Tài Chính - Doanh Nghiệp Thương Mại Dịch Vụ,https://salt.tikicdn.com/cache/280x280/ts/product/31/f7/07/24d1d3ad7ed40d78cae852447ef5e832.jpg,Kế toán – Kiểm toán – Thuế,TS Vũ Thị Kim Anh ,"Kế Toán Tài Chính - Doanh Nghiệp Thương Mại Dịch Vụ   Cuốn sách giúp ích cho người đọc có thể vận dụng kế toán và phản ánh trên Báo cáo tài chính, phù hợp với Luật kế toán, chuẩn mực Kế toán Việt Nam...",214400,Văn hóa Hà Nội,,,,,Nhà Xuất Bản Tài Chính,,,,
165,HBR Guide To - Tài Chính Dành Cho Sếp (Tái Bản) (Quà Tặng Tickbook),https://salt.tikicdn.com/cache/280x280/ts/product/8c/24/08/6aed8c9e826f56cad7f8e58e16ebbf3a.gif,Kế toán – Kiểm toán – Thuế,Harvard Business Review Press,HBR Guide To - Tài Chính Dành Cho Sếp (Tái Bản)Bạn sẽ bắt đầu từ đâu nếu sếp yêu cầu bạn lập bản phân tích hòa vốn? Bạn có thể chỉ ra điểm khác biệt giữa báo cáo kết quả kinh doanh và bảng cân đối kế...,71400,Alphabooks,,13 x 20.5 cm,Bìa mềm,216,,,,,
166,"combo 6 cuốn sách :+ Báo cáo tài chính + Bí mật thành công của những người bán hàng xuất sắc + Marketing du kích + Dẫn dắt bản thân, đội nhóm và tổ chức vươn xa + Tuyệt chiêu phòng chống rắc rối trên mạng dành cho doanh nghiệp + Bảy bước tới thành công (tặng kèm sổ tay HC + bookmark )",https://salt.tikicdn.com/cache/280x280/ts/product/37/0b/ec/26a2deb7208dccf639c2b6813527ef78.jpg,Kế toán – Kiểm toán – Thuế,Nhiều Tác Giả,"Những ai cần biết báo cáo tài chính?Lập báo cáo tài chính là một công việc mang tính rất quan trọng đối với tất cả các doanh nghiệp trên cả nước, bởi số liệu được thể hiện bên trong bộ BCTC thể hiện ...",655923,MCBOOKS,,,Bìa mềm,,,nhiều dịch giả,,,
167,Lỗ Hổng Hành Vi Chi Tiêu,https://salt.tikicdn.com/cache/280x280/media/catalog/product/l/o/lo-hong-hanh-vi-chi-tieu.jpg,Kế toán – Kiểm toán – Thuế,Carl Richards,"Lỗ Hổng Hành Vi Chi Tiêu “Với lối viết khôn ngoan, điềm tĩnh, Carl Richards hướng dẫn chúng ta cách kiểm soát “kẻ phá hoại cảm xúc” - giọng nói sâu thẳm bên trong khiến ta hụt hơi khi thị trường lên ...",53100,VanLangBooks,2014-11-30 00:00:00,13.5 x 21 cm,Bìa mềm,206,,,,,
168,"CHẾ ĐỘ KẾ TOÁN ĐƠN VỊ HÀNH CHÍNH, SỰ NGHIỆP (Theo Thông tư số 107/2017/TT-BTC Ngày 10/10/2017 của Bộ Tài chính)",https://salt.tikicdn.com/cache/280x280/ts/product/0c/d5/cc/4bd65cfb455778c68349a4ffc073c740.jpg,Kế toán – Kiểm toán – Thuế,Bộ Tài Chính,"Để theo kịp với tình hình kinh tế hiên nay và xu hướng hội nhập quốc tế, góp phần quan trọng vào công tác quản lý ngân sách nhà nước, ngày 10/10/2017, Bộ Tài chính đã ban hành Thông tư số 107/2017/TT-...",325000,NXB Tài Chính,,<p>20x28cm</p>,Bìa mềm,446,,,,,
169,Combo Sách Cách Quản Lý Tài Chính Thông Minh Và Chi Tiêu Hợp Lý ( Đến Starbucks Mua Cà Phê Cốc Lớn + Sức Mạnh Của Sự Túng Quẫn ) tặng kèm bookmark Sáng Tạo,https://salt.tikicdn.com/cache/280x280/ts/product/ee/70/16/0a9a0c2fc0463de82eaa806fdbe35071.jpg,Kế toán – Kiểm toán – Thuế,Nhiều Tác Giả,"- Nếu như bạn đọc mê sách kinh tế có thể hài lòng với series Kinh tế học hài hước thì với những nhà khởi nghiệp & các sinh viên cần một lượng kiến thức chuyên sâu am hiểu về thị trường hơn, thì ch...",192960,Alphabooks,,,Bìa mềm,,,,,,
170,26 Chuẩn Mực Kế Toán Việt Nam,https://salt.tikicdn.com/cache/280x280/ts/product/bf/d0/2b/56560066f8b9f7367ee397e2d0fe366f.jpg,Kế toán – Kiểm toán – Thuế,Bộ Tài Chính,26 chuẩn mực kế toán Việt Nam - Giúp cho doanh nghiệp ghi chép kế toán và lập báo cáo tài chính theo các chuẩn mực kế toán và chế độ kế toán đã ban hành một cách thống nhất. Đồng thời xử lý các v...,146160,Cty Văn Hóa HN,,,,,Nhà Xuất Bản Tài Chính,,,,
171,"Chế Độ Kế Toán Hành Chính, Sự Nghiệp (Tái Bản)",https://salt.tikicdn.com/cache/280x280/ts/product/25/69/9e/4036b0aa24ff0edbbeeec0c66111b6fd.jpg,Kế toán – Kiểm toán – Thuế,Bộ Tài Chính,"Chế độ kế toán hành chính sự nghiệp có mục tiêu giúp các cán bộ kế toán - kế toán trưởng của đơn vị hành chính sự nghiệp, kiểm toán viên các sinh viên khối nghành kinh tế - tài chính và những người qu...",206100,Hương Huy,,16 x 24 cm,Bìa mềm,640,Nhà Xuất Bản Tài Chính,,,,
172,Combo Sách Kinh Doanh: Khác Biệt Để Dẫn Đầu Trong Kinh Doanh + Tài Chính Dành Cho Nhà Quản Lý (Tái Bản 2019) - (Ý Tưởng Đột Phá / Cuốn Sách Chho Nhà Lãnh Đạo),https://salt.tikicdn.com/cache/280x280/ts/product/a2/14/f5/9e609317b64dedec0ff7b8ee1ae8cf42.jpg,Kế toán – Kiểm toán – Thuế,Nhiều Tác Giả,Combo Sách Kinh Doanh: Khác Biệt Để Dẫn Đầu Trong Kinh Doanh + Tài Chính Dành Cho Nhà Quản Lý (Tái Bản 2019) - (Ý Tưởng Đột Phá / Cuốn Sách Chho Nhà Lãnh Đạo)Khác Biệt Để Dẫn Đầu Trong Kinh DoanhCuố...,221500,1980 Books,,,Bìa mềm,,Nhà Xuất Bản Đại Học Kinh Tế Quốc Dân,,,,
173,"Quy Định Mới Về Xử Phạt Vi Phạm Hành Chính Trong Lĩnh Vực Kế Toán, Kiểm Toán Và Các Văn Bản Áp Dụng Hiện Hành Có Liên Quan",https://salt.tikicdn.com/cache/280x280/ts/product/2b/d8/9e/2406bf39cf5b29fc3834308fa3658e21.jpg,Kế toán – Kiểm toán – Thuế,Qúy Long - Kim Thư,"Kế toán là công cụ quản lý kinh tế quan trọng, có nhiệm vụ tính toán, phản ánh quá trình hoạt động kinh tế và kết quả hoạt động sản xuất kinh doanh. Trong nền kinh tế thị trường, kế toán là phong vũ b...",244000,TT Giới Thiệu Sách TP. HCM,,<p>20X28CM</p>,Bìa mềm,400,,,,,
174,Tổ Chức Kế Toán Trong Các Đơn Vị Kinh Tế,https://salt.tikicdn.com/cache/280x280/ts/product/6b/0a/46/be7bb7ad55d7f2a26bcee38a73d4ee61.jpg,Kế toán – Kiểm toán – Thuế,PGS TS Phạm Đức Cường,"LỜI MỞ ĐẦU   Tổ chức kế toán là việc xây dựng hệ thống chỉ tiêu thông tin kế toán thông qua tổ chức hệ thống ghi chép của kế toán trên hệ thống chứng từ, tài khoản, sổ kế toán và báo cáo kế toán nhằm...",134400,Cty Văn Hóa HN,,,,,Nhà Xuất Bản Tài Chính,,,,
175,HƯỚNG DẪN CHẾ ĐỘ KẾ TOÁN NGÂN SÁCH VÀ TÀI CHÍNH XÃ (Theo Thông tư số 70/2019/TT-BTC của Bộ Tài chính  ngày 03-10-2019),https://salt.tikicdn.com/cache/280x280/ts/product/8d/41/1d/36c1d690d3994d9474865df37613c748.jpg,Kế toán – Kiểm toán – Thuế,Tăng Bình,"Công tác quản lý tài chính – kế toán xã là một hệ thống các quan hệ phát sinh trong quá trình tạo lập, phân phối và sử dụng quỹ tiền tệ của chính quyền cấp xã, nhằm thực hiện các chức năng của Nhà nướ...",290000,Trung tâm giới thiệu sách Thành Phát,2019-12-04 08:55:36,,Bìa mềm,450,hong duc,,thông thường,,
176,"Cặp Đôi Thông Minh Sống Trong Giàu Có - 9 Bước Cùng Nhau Kiến Tạo Tương Lai(Tặng E-Book Bộ 10 Cuốn Sách Hay Về Kỹ Năng, Đời Sống, Kinh Tế Và Gia Đình - Tại App MCbooks)",https://salt.tikicdn.com/cache/280x280/ts/product/bc/d8/66/d2281c05b8caf7ac8eba156867d33b47.jpg,Kế toán – Kiểm toán – Thuế,David Bach,"Nếu làm cùng nhau với tư cách vợ chồng, bạn có thể đạt được mục tiêu nhanh gấp hai lần. Các bạn sẽ không chỉ thành công về tài chính mà còn là một cặp vợ chồng sống hạnh phúc bên nhau.- Cuốn sách đem ...",150940,BIZBOOKS,2019-09-16 10:08:34,"<p><span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;14.5 x 20.5 cm&quot;}"" data-sheets-userformat=""{&quot;2&quot;:15293,&quot;3&quot;:{&quot;1&quot;:0},&quot;5&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:[null,2,0]},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;6&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:[null,2,0]},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;7&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:[null,2,0]},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;8&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:[null,2,0]},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;10&quot;:2,&quot;11&quot;:0,&quot;12&quot;:0,&quot;14&quot;:[null,2,0],&quot;15&quot;:&quot;Calibri, sans-serif&quot;,&quot;16&quot;:7}"">14.5 x 20.5 cm</span></p>",Bìa mềm,492,Nhà Xuất Bản Hồng Đức,,,,
177,Giám đốc và kế toán trưởng cần biết - LUẬT DOANH NGHIỆP - LUẬT HỖ TRỢ DOANH NGHIỆP NHỎ VÀ VỪA - LUẬT CẠNH TRANH VÀ CHƯƠNG TRÌNH CẮT GIẢM CHI PHÍ CHO DOANH NGHIỆP,https://salt.tikicdn.com/cache/280x280/ts/product/c2/86/8a/f393adaf3f5841eb87b86658a6ead830.jpg,Kế toán – Kiểm toán – Thuế,Kim Phương,"Trong xu hướng hội nhập kinh tế toàn cầu ngày càng được mở rộng, môi trường kinh doanh của doanh nghiệp đang có nhiều sự thay đổi. Đặc biệt khi chúng ta đã gia nhập TPP vừa là những thách thức cũng nh...",265000,TRUNG TÂM GIỚI THIỆU SÁCH THÀNH PHỐ HỒ CHÍ MINH,2019-03-21 16:38:21,,Bìa mềm,392,Nhà Xuất Bản Tài Chính,,thông thường,,
178,HBR Guide To - Tài Chính Dành Cho Sếp (Tái Bản) ( tặng kèm bookmark Sáng Tạo ),https://salt.tikicdn.com/cache/280x280/ts/product/8c/24/08/c4f66885d0f1852b8f7c2853a5c7cb21.gif,Kế toán – Kiểm toán – Thuế,Harvard Business Review Press,HBR Guide To - Tài Chính Dành Cho Sếp (Tái Bản)Bạn sẽ bắt đầu từ đâu nếu sếp yêu cầu bạn lập bản phân tích hòa vốn? Bạn có thể chỉ ra điểm khác biệt giữa báo cáo kết quả kinh doanh và bảng cân đối kế...,71400,Alphabooks,,13 x 20.5 cm,Bìa mềm,216,,,,,
179,LUẬT KẾ TOÁN VÀ CHẾ ĐỘ KẾ TOÁN DÀNH CHO DOANH NGHIỆP MỚI NHẤT,https://salt.tikicdn.com/cache/280x280/ts/product/62/2f/df/4a35e413b13902d2072c9174d4e79dd3.jpg,Kế toán – Kiểm toán – Thuế,Kim Phượng,"Trong những năm gần đây cùng với sự phát triển không ngừng của nền kinh tế thì công tác kế toán của doanh nghiệp cũng từng bước đi vào phát triển ổn định, vững chắc góp phần không nhỏ vào công cuộc đổ...",265000,TRUNG TÂM GIỚI THIỆU SÁCH THÀNH PHỐ HỒ CHÍ MINH,2019-03-21 16:23:20,,Bìa mềm,430,Nhà Xuất Bản Tài Chính,,thông thường,,
180,HƯỚNG DẪN CHẾ ĐỘ KẾ TOÁN NGÂN SÁCH VÀ TÀI CHÍNH XÃ,https://salt.tikicdn.com/cache/280x280/ts/product/8d/41/1d/44070a25c51b2a25c65b50ed9ed23b54.jpg,Kế toán – Kiểm toán – Thuế,Tăng Bình - Ái Phương,"Công tác quản lý tài chính – kế toán xã là một hệ thống các quan hệ phát sinh trong quá trình tạo lập, phân phối và sử dụng quỹ tiền tệ của chính quyền cấp xã, nhằm thực hiện các chức năng của Nhà nướ...",275000,Trung tâm giới thiệu sách Thành Phát,2019-12-04 17:41:15,,Bìa mềm,450,hong duc,,THÔNG THƯỜNG,,
181,Kế Toán Thuế,https://salt.tikicdn.com/cache/280x280/ts/product/6f/c2/52/d62de8480417293145c6b0034d5f2748.jpg,Kế toán – Kiểm toán – Thuế,Nguyễn Phú Giang,"Kế Toán Thuế Thuế là nguồn thu quan trọng của ngân sách nhà nước, nhằm duy trì hoạt động của bộ máy nhà nước, phát triển kinh tế - xã hội, bảo đảm an ninh quốc phòng. Thuế còn là công cụ quản lý vĩ mô...",158400,NXB Tài Chính,,,,,,,,,
182,Sách: Combo Tư Duy Tài Chính Cá Nhân: Tư Duy Về Tiền Bạc + Đừng Để Tiền Ngủ Yên Trong Túi +Tiền Khôn Tiền Dại Ở Tay Người Dùng + Đầu Tư Hiệu Quả + Sách Lược Đầu Tư Của W.Buffett,https://salt.tikicdn.com/cache/280x280/ts/product/06/69/bf/0c717c7777609067826284ff3c920b1f.jpg,Kế toán – Kiểm toán – Thuế,nhieu tac gia,Combo Tư Duy Tài Chính Cá Nhân Bao gồm: Tư Duy Về Tiền Bạc + Đừng Để Tiền Ngủ Yên Trong Túi +Tiền Khôn Tiền Dại Ở Tay Người Dùng + Đầu Tư Hiệu Quả + Sách Lược Đầu Tư Của W.Buffett 1. Tư Duy Về Tiề...,260000,Minh Long,,,Bìa mềm,,Nhà Xuất Bản Thanh Niên,,,,
183,"Chế Độ Kế Toán Hành Chính, Sự Nghiệp",https://salt.tikicdn.com/cache/280x280/ts/product/af/2a/a8/13d5e936f8145547f9c58efb107f6d26.jpg,Kế toán – Kiểm toán – Thuế,Bộ Tài Chính,"Chế độ kế toán hành chính sự nghiệp có mục tiêu giúp các cán bộ kế toán - kế toán trưởng của đơn vị hành chính sự nghiệp, kiểm toán viên các sinh viên khối nghành kinh tế - tài chính và những người qu...",199230,Cty Hương Huy,,,,,Nhà Xuất Bản Tài Chính,,,,
