,Tên Sách,Ảnh bìa,Thể loại,Tác giả,Nội dung tóm tắt,Giá bìa,Công ty phát hành,Ngày xuất bản,Kích thước,Loại bìa,Số trang,Nhà xuất bản,Dịch Giả,Phiên bản,Lưu ý,Thương hiệu
795,Chinh Phục Kì Thi THPT Quốc Gia - Cẩm Nang Luyện Thi THPT Quốc Gia Môn Ngữ Văn,https://salt.tikicdn.com/cache/280x280/media/catalog/product/1/_/1.u4939.d20170624.t135514.622185.jpg,Ôn thi THPT quốc gia,"Võ Thị Hoài Tâm,Đào Thị Phúc Vi",Cuốn Chinh Phục Kì Thi THPT Quốc Gia Môn Ngữ Văn - 127 Bài Văn Phân Tích 12 được biên soạn theo chuẩn kiến thức và kỹ năng chương trình lớp 12. Sách gồm 172 bài văn phân tích các tác phẩm văn học tron...,55000,Nhà sách Sao Mai,2016-01-04 00:00:00,16 x 24 cm,Bìa mềm,320,,,,,
796,Luyện Thi Trung Học Phổ Thông Quốc Gia 2020 Môn Tiếng Anh,https://salt.tikicdn.com/cache/280x280/ts/product/14/e8/2e/96f4a1f23f4dfbc84a2738cd4effbd65.jpg,Ôn thi THPT quốc gia,Th.S Nguyễn Nam Nguyên,"Sách được biên soạn theo chuẩn kiến thức và kỹ năng chương trình THPT. Sách tổng hợp các kiến thức  để các em dễ dàng nắm bắt. Bên cạnh đó, sách đưa ra một số đề thi mẫu nhằm rèn luyện kỹ năng giải đề...",63200,Nhà sách Minh Trí,2020-01-02 00:00:00,16 x 24,Bìa mềm,200,Nhà Xuất Bản Đại Học Quốc Gia TP.HCM,,,,
797,Phương Pháp Giải Toán Chuyên Đề Hợp Chất Hữu Cơ Có Nhóm Chức,https://salt.tikicdn.com/cache/280x280/media/catalog/product/1/_/1.u4939.d20170624.t135902.607788.jpg,Ôn thi THPT quốc gia,Huỳnh Văn Út,Cuốn Phương Pháp Giải Toán Chuyên Đề Hợp Chất Hữu Cơ Có Nhóm Chức được biên soạn theo chuẩn kiến thức và kỹ năng chương trình THPT mà trọng tâm là chương trình lớp 12. Sách gồm các phần tổng hợp kiến ...,28700,Nhà sách Sao Mai,2017-01-01 00:00:00,16 x 24 cm,Bìa mềm,239,,,,,
798,Combo Ôn tập & Luyện đề Hóa học THPT Quốc gia 2021 (Giai đoạn Tổng ôn nước rút),https://salt.tikicdn.com/cache/280x280/ts/product/53/ef/d6/57c0920968ab08f315c4d431887edd6a.png,Ôn thi THPT quốc gia,nhieu tac gia,"LỘ TRÌNH TỔNG ÔNLuyện kỹ các chuyên đề trọng tâm, tạo nền tảng kiến thức vững chắc với 3 STEP Hóa học → Tăng tốc luyện đề thi thử như thi thật, nâng cao kỹ năng làm bài và bứt phá điểm số với Mega 2...",255000,Megabook,2020-12-01 14:33:16,,Bìa mềm,,Nhà Xuất Bản Đại Học Quốc Gia Hà Nội,,,,
799,Combo Bí quyết chinh phục điểm cao Ngữ Văn 12 + Tiếng anh 12 + Ôn luyện thi trắc nghiệm Ngữ Văn + Tiếng anh,https://salt.tikicdn.com/cache/280x280/ts/product/ec/d7/81/d02f1c205a6aaf56b36e4b346d9ac90e.jpg,Ôn thi THPT quốc gia,Nhiều Tác giả,Bộ sản phẩm bao gồm:Bí quyết chinh phục điểm cao kì thi THPT Quốc gia môn Ngữ vănBí quyết chinh phục điểm cao kì thi THPT Quốc gia môn Tiếng AnhÔn luyện thi trắc nghiệm THPTQG 2019 môn Ngữ VănÔn l...,442400,Công ty cổ phần CCGROUP Toàn Cầu,,,Bìa mềm,,Nhà Xuất Bản Đại Học Quốc Gia Hà Nội,,,,
800,Ôn Luyện Đề Thi Mẫu THPT Quốc Gia 2019 Sinh Học,https://salt.tikicdn.com/cache/280x280/ts/product/22/e7/95/4ea47022ad2ac59535d06b5a18dd976b.jpg,Ôn thi THPT quốc gia,Trần Thanh Thảo,"Ôn Luyện Đề Thi Mẫu THPT Quốc Gia 2019 Sinh Học theo định hướng mới nhất của Bộ Giáo dục và Đào tạo.Dành cho học sinh 10, 11, 12 luyện thi THPT Quốc gia.Tài liệu tham khảo dành cho giáo viên và phụ ...",107200,Khang Việt Book,2018-01-12 00:00:00,,Bìa mềm,320,,,,,
801,Penbook Luyện Đề Thi Tốt Nghiệp THPT Môn Sinh - Cập nhật theo xu hướng mới nhất của kỳ thi năm 2021,https://salt.tikicdn.com/cache/280x280/ts/product/ba/a6/5c/edcf3539a520d88a9f6a7866c20834cb.png,Ôn thi THPT quốc gia,nhieu tac gia,Sách: Penbook Luyện Đề Thi Tốt Nghiệp THPT Môn Sinh - Cập nhật theo xu hướng mới nhất của kỳ thi năm 2021Tác giả: Nguyễn Thành Công (Chủ biên) - Đinh Đức Hiền - Nguyễn Thị NgaNhà xuất bản: Đại Học Q...,178900,Trung Tâm Kinh Doanh Xuất Bản Và Phát Hành Sách,,,Bìa mềm,390,Nhà Xuất Bản Đại Học Quốc Gia Hà Nội,,,,
802,Sách - Combo Đột phá 8+(Phiên bản 2020) môn Địa Lí và Lịch Sử (Tặng 1 cuốn Ôn luyện thi trắc nghiệm THPTQG môn Địa lí),https://salt.tikicdn.com/cache/280x280/ts/product/af/90/92/1c151c7b54e3dd9014cc3cb4e3828364.jpg,Ôn thi THPT quốc gia,Nhiều tác giả.,"Đột phá 8+ Lịch sử và Đột phá 8+ Địa lý phiên bản 2020 nằm trong bộ sách Đột phá 8+ tái bản mới nhất do công ty CCBOOK phát hành. Tiếp nối thành công rực rỡ của phiên bản năm 2018, bộ sách được tăng c...",375000,CCBook,,,Bìa mềm,,Nhà Xuất Bản Đại Học Quốc Gia Hà Nội,,,,
803,Rèn Kỹ Năng Làm Bài Trọng Âm Ngữ Âm Môn Tiếng Anh ( bản 2019) (tặng sổ tay mini dễ thương KZ),https://salt.tikicdn.com/cache/280x280/ts/product/9a/8b/30/ad50aa9f42c1add4d2fc3126a933a16e.jpg,Ôn thi THPT quốc gia,Vũ Mai Phương,"Rèn Kỹ Năng Làm Bài Trọng Âm Ngữ Âm Môn Tiếng AnhCuốn sách này dành cho:Các bạn đang học lớp 10, lớp 11, lớp 12 phải học và thi môn tiếng Anh năm 2018Các bạn bắt đầu ôn luyện môn Tiếng Anh cho k...",216000,TKBooks,,"<p><span style=""display: inline !important; float: none; background-color: #ffffff; color: #242424; font-family: Roboto,Helvetica,Arial,sans-serif; font-size: 13px; font-style: normal; font-variant: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: left; text-decoration: none; text-indent: 0px; text-transform: none; -webkit-text-stroke-width: 0px; white-space: normal; word-spacing: 0px;"">17 x 24 cm</span></p>",Bìa mềm,348,,,,,
804,Sách - Combo Đột phá 8+(Phiên bản 2020) môn Toán tập 1(đại số và giải tích) và Hóa học tập 1 (Tặng ngay 1 cuốn CC thần tốc luyện đề 2020 môn Toán tập 2),https://salt.tikicdn.com/cache/280x280/ts/product/12/f8/f0/94fb85df63da9eb0f06acb356793bb55.jpg,Ôn thi THPT quốc gia,Nhiều Tác Giả,Combo Đột phá 8+ Toán tập 1: Đại số và Giải tích và Đột phá 8+ Hóa học tập 1 (phiên bản 2020) nằm trong bộ sách Đột phá 8+ tái bản mới nhất do công ty CCBOOK phát hành. Tiếp nối thành công rực rỡ của ...,500000,CCBook,,,Bìa mềm,,Nhà Xuất Bản Đại Học Quốc Gia Hà Nội,,,,
805,Luyện Thi Cấp Tốc Môn Toán,https://salt.tikicdn.com/cache/280x280/ts/product/e7/66/88/2a3354839838a9ca7d9968169f4ef80d.jpg,Ôn thi THPT quốc gia,Nguyễn Phú Khánh,"Luyện Thi Cấp Tốc Môn ToánCuốn sách được trình bày theo từng vấn đề, tương ứng từng chương, bài gần giống sách giáo khoa và cấu trúc đề thi của Bộ GD và ĐT để bạn đọc tiện tham khảo. Mỗi vấn đề sẽ c...",95999,Nhà Sách Hồng Ân,,17x24 cm,Bìa mềm,400,Nhà Xuất Bản Đại Học Quốc Gia Hà Nội,,,,
806,Bộ Đề Minh Họa Luyện Thi THPT QG 2018 Hóa Học,https://salt.tikicdn.com/cache/280x280/ts/product/ec/b9/17/b1d15cff44f3092cbe01be96cdaaeb05.jpg,Ôn thi THPT quốc gia,Nguyễn Minh Tuấn,            Bộ Đề Minh Họa Luyện Thi THPT QG 2018 Hóa Học        gồm những nội dung sau:            Phần 1: Phương pháp làm bài thi trắc nghiệm                Phần 2: Các đề ôn luyện: Phần ...,96000,Khang Việt Book,2018-01-01 00:00:00,19 x 27 cm,Bìa mềm,296,Nhà Xuất Bản Dân Trí,,,,
807,Bộ Đề Bứt Phá Điểm Thi Vào 10 Môn Ngữ Văn (Tặng kèm Kho Audio Books),https://salt.tikicdn.com/cache/280x280/ts/product/9f/15/9f/34b34696f23cf8c908a3fc21f2bc0307.jpg,Ôn thi THPT quốc gia,"Minh Tự, ThS Nguyễn Thị Hải","Bộ đề Bứt phá điểm thi vào 10 môn Ngữ văn là một tài liệu đặc-biệt với những ưu điểm nổi bật sau:Phân tích cấu trúc đề các tỉnh, chỉ ra dạng bài nhất-định-có trong đề thi.Chia sẻ bí quyết đạt điểm...",111600,TKBooks,,<p>17 x 24 cm</p>,Bìa mềm,,Nhà Xuất Bản Hồng Đức,,,,
808,Rèn Kỹ Năng Làm Bài Từ Đồng Nghĩa Và Trái Nghĩa (Tặng kèm Bookmark PL) ,https://salt.tikicdn.com/cache/280x280/ts/product/36/50/c4/d412b019d40027f402c19eeb19431a7f.jpg,Ôn thi THPT quốc gia, Vũ Thị Mai Phương,"Rèn Kỹ Năng Làm Bài Từ Đồng Nghĩa Và Trái NghĩaTừ năm 2017, theo tinh thần đổi mới, đề thi tiếng Anh trở về dạng trắc nghiệm như những năm trước nhưng với số lượng câu hỏi ít hơn (50 câu hỏi). Nội d...",146250,TKBooks,,"<table id=""chi-tiet"" class=""table table-bordered table-detail table-striped"" cellspacing=""0"">
<tbody>
<tr>
<td class=""last"">17 x 24 cm</td>
</tr>
</tbody>
</table>",Bìa mềm,504,,,,,
809,Combo Bứt Phá Điểm Thi Khối Khoa Học Xã Hội - Phiên Bản Đặc Biệt 2019 tặng Cuốn Nói thế nào để được chào đón làm thế nào để được ghi nhận,https://salt.tikicdn.com/cache/280x280/ts/product/79/67/e6/7b7a99f6675862d1bdf1383ff3b6727d.jpg,Ôn thi THPT quốc gia,"Chí Bằng,Ths. Hồ Như Hiền,Lại Thị Kim Anh", Cuốn sách là bộ tài liệu ôn thi Khối Khoa Học Xã Hội đầy đủ và toàn vẹn nhất cho tất cả các em học sinh lớp 12 với 5 ưu-điểm-vượt-trội đặc biệt nâng cấp so với năm 2018!Tờ tổng hợp kiến t...,443000,MCBOOKS,,<p>19x27</p>,Bìa mềm,,,,,,
810,Sách - Combo Đột phá 8+(Phiên bản 2020) môn Tiếng anh tập 1 và Ngữ Văn (Tặng 1 cuốn Ôn luyện thi trắc nghiệm THPTQG môn Ngữ văn),https://salt.tikicdn.com/cache/280x280/ts/product/75/99/1a/102341ab53224ac43f3d989d1e46db60.jpg,Ôn thi THPT quốc gia,Nhiều Tác Giả,Combo Đột phá 8+ Tiếng Anh tập 1 (phiên bản 2020) và Đột phá 8+ Ngữ văn (phiên bản 2020) nằm trong bộ sách Đột phá 8+ tái bản mới nhất do công ty CCBOOK phát hành. Tiếp nối thành công rực rỡ của phiên...,375000,CCBook,,,Bìa mềm,,Nhà Xuất Bản Đại Học Quốc Gia Hà Nội,,,,
811,Combo Bí quyết chinh phục điểm cao Ngữ Văn 12 + Tiếng anh 12 + CC thần tốc luyện đề Ngữ văn tập 2,https://salt.tikicdn.com/cache/280x280/ts/product/de/3a/b2/8246b6466969c1433bc65300a1b818d6.jpg,Ôn thi THPT quốc gia,Nhiều tác giả.,Bộ sản phẩm bao gồmBí quyết chinh phục điểm cao kỳ thi THPT Quốc gia môn Ngữ Văn.Bí quyết chinh phục điểm cao kỳ thi THPT Quốc gia môn Tiếng anh.CC thần tốc luyện đề 2020 môn Ngữ văn tập 2 Đặc đi...,375200,Công ty cổ phần CCGROUP Toàn Cầu,,,Bìa mềm,,Nhà Xuất Bản Đại Học Quốc Gia Hà Nội,,,,
812,Rèn Kỹ Năng Làm Bài Trắc Nghiệm Môn Tiếng Anh (Bộ Sách Cô Mai Phương) (Tặng kèm booksmark) ,https://salt.tikicdn.com/cache/280x280/ts/product/60/d3/22/c07a2af6e7c6b0cb93d97b375d272707.jpg,Ôn thi THPT quốc gia, Vũ Thị Mai Phương,"Rèn Kỹ Năng Làm Bài Trắc Nghiệm Môn Tiếng AnhCuối tháng 9 vừa qua, Bộ Giáo dục và Đào tạo công bố phương án thi THPT quốc gia 2017, theo đó môn Tiếng Anh là một môn thi bắt buộc và sẽ được tiến hành...",97200,TKBooks,,"<table id=""chi-tiet"" class=""table table-bordered table-detail table-striped"" cellspacing=""0"">
<tbody>
<tr>
<td class=""last"">17 x 24 cm</td>
</tr>
</tbody>
</table>",Bìa mềm,,Nhà Xuất Bản Đại Học Quốc Gia Hà Nội,,,,
813,Phương Pháp Giải Toán Chuyên Đề Hóa Phi Kim,https://salt.tikicdn.com/cache/280x280/media/catalog/product/1/_/1.u4939.d20170624.t140326.402326.jpg,Ôn thi THPT quốc gia,Huỳnh Văn Út,Cuốn Phương Pháp Giải Toán Chuyên Đề Hóa Phi Kim được biên soạn theo chuẩn kiến thức và kỹ năng chương trình THPT mà trọng tâm là chương trình lớp 12. Sách gồm các phần tổng hợp kiến thức trọng tâm về...,21000,Nhà sách Sao Mai,2017-01-01 00:00:00,16 x 24 cm,Bìa mềm,174,,,,,
814,Chuyên Đề Khảo Sát Hàm Số (Tự Luận & Trắc Nghiệm ) - Quyển Hạ,https://salt.tikicdn.com/cache/280x280/media/catalog/product/i/m/img102.u4939.d20170327.t174040.362689.jpg,Ôn thi THPT quốc gia,Bùi Ngọc Anh,Cuốn sách Chuyên Đề Khảo Sát Hàm Số (Tự Luận & Trắc Nghiệm ) - Quyển Hạ gồm các bài tập về khảo sát hàm số giúp hệ thống lại kiến thức cho các em học sinh. Những nội dung này được thiết kế với nh...,69300,Nhà Sách Hồng Ân,2017-01-20 00:00:00,17 x 24 cm,Bìa mềm,472,Nhà Xuất Bản Đại Học Quốc Gia Hà Nội,,,,
815,Chiến Thắng Kì Thi THPT Quốc Gia 2018 Môn Ngữ Văn,https://salt.tikicdn.com/cache/280x280/ts/product/08/d8/80/5bca77e5f834116d4eb9af6de8ef0be0.jpg,Ôn thi THPT quốc gia,Nhiều Tác Giả,Chiến Thắng Kì Thi THPT Quốc Gia 2018 Môn Ngữ VănĐể các em học sinh có tài liệu ôn thi đạt kết quả tốt trong kỳ thi THPT Quốc gia môn Ngữ văn và các thầy cô có tài liệu tham khảo phục vụ công tác giả...,135200,Khang Việt Book,2018-01-01 00:00:00,19 x 27 cm,Bìa mềm,344,Nhà Xuất Bản Thanh Niên,,,,
816,COMBO 450 BÀI TẬP TRẮC NGHIỆM - ĐẠI SỐ LƯỢNG GIÁC + HÌNH HỌC + GIẢI TÍCH (BỘ 3 CUỐN),https://salt.tikicdn.com/cache/280x280/ts/product/b4/4a/ad/8bf669495d5ccfbbdbdd56960c03dd84.jpg,Ôn thi THPT quốc gia,Bùi Ngọc Anh,"Combo 450 Bài Tập Trắc Nghiệm - Đại Số Lượng Giác + Hình Học + Giải Tích (Bộ 3 Cuốn) Cấu trúc đề thi mỗi năm đều được đổi mới, đặc biệt là môn Toán được thi theo hình thức trắc nghiệm. Điều này cũng ...",171000,Nhà Sách Hồng Ân,,,Bìa mềm,,Nhà Xuất Bản Đại Học Quốc Gia Hà Nội,,,,
817,Combo luyện thi đại học điểm cao môn Ngữ văn - Lịch sử - NXB Đại học Quốc gia Hà Nội,https://salt.tikicdn.com/cache/280x280/ts/product/9d/b0/9a/1e069f1f7179f2d72f810eb9ad8cae91.jpg,Ôn thi THPT quốc gia,Nhiều Tác Giả,"5 lợi ích “đặc biệt” của cuốn sách: Bao trọn kiến thức thi THPT QG: lớp 12 và phần kiến thức trọng tâm lớp 11. Học bài nhanh, nhớ bài lâu nhờ sơ đồ hệ thống hóa lý thuyết. Thành thạo các dạng bài t...",336000,CCBook,,,Bìa mềm,,Nhà Xuất Bản Đại Học Quốc Gia Hà Nội,,,,
818,Các Chuyên Đề Bám Sát Đề Thi THPT Quốc Gia Hàm Số - Phương Trình - Mũ - Lôgarit (2 Trong 1),https://salt.tikicdn.com/cache/280x280/ts/product/75/f1/92/3cb6117de484b0d36aac9e1be8f302ff.jpg,Ôn thi THPT quốc gia,NGƯT.ThS. Lê Hoành Phò,"Các Chuyên Đề Bám Sát Đề Thi THPT Quốc Gia Hàm Số - Phương Trình - Mũ - Lôgarit (2 Trong 1)Nhằm giúp cho các học sinh lớp 12 chuẩn bị tốt cho kỳ thi THPT Quốc Gia đạt điểm khá, điểm cao để trúng tuyể...",50000,Nhà Sách Hồng Ân,2015-05-01 00:00:00,17 x 24 cm,Bìa mềm,176,Nhà Xuất Bản Đại Học Quốc Gia Hà Nội,,,,
819,Bộ Đề Minh Họa Luyện Thi THPT Quốc Gia Năm 2020 Môn Hóa Học,https://salt.tikicdn.com/cache/280x280/ts/product/0a/4d/a1/ef72f25f03f0459174ea3f66f7c31815.jpg,Ôn thi THPT quốc gia,Nhiều Tác Giả,Nội dung bộ sách được xây dựng bám sát theo yêu cầu của Phương án tổ chức kỳ thi THPT Quốc gia năm 2019 của Bộ GD&ĐT.Bộ sách hướng tới 2 mục tiêu: đảm bảo yêu cầu cơ bản cho học sinh ôn luyện thi...,87200,Công ty Cổ phần sách và Công nghệ giáo dục Việt Nam - Eduking,2020-02-01 00:00:00,20.5 x 29.5 cm,Bìa mềm,306,Nhà Xuất Bản Đại Học Quốc Gia Hà Nội,,,,
820,Combo Chinh Phục Hóa Học Hữu Cơ 12 Bằng Phương Pháp Giải Nhanh Và Kĩ Thuật Hiện Đại Nhất (Trọn Bộ 2 Tập) ,https://salt.tikicdn.com/cache/280x280/ts/product/ce/d4/8f/31aee7e9f57134fe0d4c45277e7d87c5.jpg,Ôn thi THPT quốc gia,Nguyễn Văn Thương,Combo Chinh Phục Hóa Học Hữu Cơ 12 Bằng Phương Pháp Giải Nhanh Và Kĩ Thuật Hiện Đại Nhất Trọn Bộ 2 Tập  Nhằm phát triển năng lực của các em và trang bị cho các em kiến thức hóa học hữu cơ 12 trong ...,372800,Khang Việt Book,,,Bìa mềm,,Nhà Xuất Bản Tổng hợp TP.HCM,,,,
821,Phân Tích Hướng Giải Tối Ưu Chinh Phục Bài tập Hóa Học Chuyên Đề HNO3 ,https://salt.tikicdn.com/cache/280x280/ts/product/4e/2d/92/9b747073d36a7f136e679ef509fbc0e0.jpg,Ôn thi THPT quốc gia,Nguyễn Công Kiệt,"Phân Tích Hướng Giải Tối Ưu Chinh Phục Bài tập Hóa Học Chuyên Đề HNO3  Tiếp nối sự ra đời và được đông đảo bạn đọ ủng hộ hai cuốn sách chuyên để peptit và este, chúng tôi tiếp tục biên soạn cuốn sách...",84000,Khang Việt Book,,,,,Nhà Xuất Bản Tổng hợp TP.HCM,,,,
822,Ôn Tập Luyện Thi Trắc Nghiệm THPTQG 2019 - Khoa Học Tự Nhiên (Vật Lí - Hóa Học - Sinh Học),https://salt.tikicdn.com/cache/280x280/ts/product/09/47/48/93d4f75927bc09478e46727f437b5986.jpg,Ôn thi THPT quốc gia,"NGƯT Trương Thọ Lương,Nguyễn Hùng Mãnh,Trần Tấn Minh,Trương Thị Kim Hồng,Đoàn Long Hải,Lê Đình Nguyên,Nguyễn Văn Sang","Bộ sách được biên soạn, tuyển chọn với nội dung bám sát và bao quát toàn bộ kiến thức trong chương trình thi THPT. Nội dung bộ sách tập trung hướng dẫn học sinh ôn tập những kiến thức, kĩ năng cụ thể ...",76000,Nhà sách Minh Trí,2018-12-25 09:32:22,20 x 24 cm,Bìa mềm,319,,,,,
823,Combo Đột phá 8+(2020) môn Tiếng anh (Tập 1+tập 2) + CC Thần tốc luyện đề Tiếng anh tập 2,https://salt.tikicdn.com/cache/280x280/ts/product/e8/39/d1/354a754a5841d89a062087862296bdc4.jpg,Ôn thi THPT quốc gia,Nhiều tác giả.,Bộ sản phẩm bao gồm:Đột phá 8+(Phiên bản 2020) môn Tiếng anh tập 1Đột phá 8+(Phiên bản 2020) môn Tiếng anh tập 2CC Thần tốc luyện đề 2020 môn Tiếng anh tập 2 Trong kỳ thi THPT Quốc gia 2020 vừa q...,490000,Công ty cổ phần CCGROUP Toàn Cầu,,,Bìa mềm,,Nhà Xuất Bản Đại Học Quốc Gia Hà Nội,,,,
824,Sách - Combo Đột phá 8+(2020) Vật lý tập 1 + tập 2  + CC thần tốc luyện đề Vật lý tập 2,https://salt.tikicdn.com/cache/280x280/ts/product/54/04/19/20d412af1baf4224bf8da3e9d102cf2a.jpg,Ôn thi THPT quốc gia,Nhiều tác giả,"Combo Đột phá 8+ Vật lý phiên bản 2020 nằm trong bộ sách Đột phá 8+ tái bản mới nhất do công ty CCBOOK phát hành. Tiếp nối thành công rực rỡ của phiên bản năm 2018, bộ sách được tăng cường các bài tập...",490000,CCBook,,,Bìa mềm,,Nhà Xuất Bản Đại Học Quốc Gia Hà Nội,,,,
825,Combo Bứt Phá Điểm Thi Môn Ngữ Văn - 2019 - Tích Hợp Video Bài Giảng + Thi Thử Online (Tặng kèm Kho Audio Books),https://salt.tikicdn.com/cache/280x280/ts/product/4e/88/37/270751f36972ac3c62a1ffa7ebf3bf4e.jpg,Ôn thi THPT quốc gia,Nhiều Tác Giả ,Combo Bứt phá điểm thi môn Ngữ Văn 2019 - Phiên bản đặc biệtChắc Kiến Thức - Tư Duy Nhanh - Thi Là ĐỗCuốn sách là bộ tài liệu ôn thi Ngữ Văn đầy đủ và toàn vẹn nhất cho tất cả các em học sinh ...,186000,TKBooks,,<p><strong>19 x 26 cm</strong></p>,Bìa mềm,,Nhà Xuất Bản Hồng Đức,,,,
826,Luyện Thi Trung Học Phổ Thông Quốc Gia 2020 Môn Tiếng Anh,https://salt.tikicdn.com/cache/280x280/ts/product/14/e8/2e/96f4a1f23f4dfbc84a2738cd4effbd65.jpg,Ôn thi THPT quốc gia,Th.S Nguyễn Nam Nguyên,"Sách được biên soạn theo chuẩn kiến thức và kỹ năng chương trình THPT. Sách tổng hợp các kiến thức  để các em dễ dàng nắm bắt. Bên cạnh đó, sách đưa ra một số đề thi mẫu nhằm rèn luyện kỹ năng giải đề...",63200,Nhà sách Minh Trí,2020-01-02 00:00:00,16 x 24,Bìa mềm,200,Nhà Xuất Bản Đại Học Quốc Gia TP.HCM,,,,
827,Ôn Tập Luyện Thi Trắc Nghiệm THPTQG 2019 - Môn Tiếng Anh,https://salt.tikicdn.com/cache/280x280/ts/product/58/c3/34/9ad374ed8572114387645123e1741984.jpg,Ôn thi THPT quốc gia,"Trình Quang Vinh,Hoàng Văn Bá",Quyển sách Ôn Tập Luyện Thi Trắc Nghiệm THPTQG 2019 - Môn Tiếng Anh cung cấp những kiến thức hữu ích về ngữ pháp môn Tiếng Anh và các dạng bài tập.Nội dung sách xoay quanh các vấn đề ngữ pháp như: 12...,55200,Nhà sách Minh Trí,2018-12-25 09:28:48,18 x 24 cm,Bìa mềm,183,,,,,
828,Sách - Combo Đột phá 8+(Phiên bản 2020) môn Tiếng anh tập 1 và Hóa học tập 1 (Tặng ngay 1 cuốn CC thần tốc luyện đề 2020 môn Tiếng anh tập 2),https://salt.tikicdn.com/cache/280x280/ts/product/7e/1b/42/bd5188aa4673503f9548d166c25813d0.jpg,Ôn thi THPT quốc gia,Nhiều Tác giả,Combo Đột phá 8+ Tiếng Anh tập 1 và Đột phá 8+ Hóa học tập 1 (phiên bản 2020) nằm trong bộ sách Đột phá 8+ tái bản mới nhất do công ty CCBOOK phát hành. Tiếp nối thành công rực rỡ của phiên bản năm 20...,375000,CCBook,,,Bìa mềm,,Nhà Xuất Bản Đại Học Quốc Gia Hà Nội,,,,
829,Ôn Luyện Đề Thi Mẫu THPT Quốc Gia 2019 Sinh Học,https://salt.tikicdn.com/cache/280x280/ts/product/22/e7/95/4ea47022ad2ac59535d06b5a18dd976b.jpg,Ôn thi THPT quốc gia,Trần Thanh Thảo,"Ôn Luyện Đề Thi Mẫu THPT Quốc Gia 2019 Sinh Học theo định hướng mới nhất của Bộ Giáo dục và Đào tạo.Dành cho học sinh 10, 11, 12 luyện thi THPT Quốc gia.Tài liệu tham khảo dành cho giáo viên và phụ ...",107200,Khang Việt Book,2018-01-12 00:00:00,,Bìa mềm,320,,,,,
830,"Combo Đột phá 8+ Môn Toán, Tiếng anh tập 1 (Phiên bản 2020) (Kèm 50 đề thi thử)",https://salt.tikicdn.com/cache/280x280/ts/product/7e/87/8c/3a21c2635ce99c72cd667769de39459c.jpg,Ôn thi THPT quốc gia,Nhiều Tác Giả,"Nội dung Đột phá 8+ Toán tập 1: Đại số và giải tích (phiên bản 2020)Cuốn sách có 3 phần: Phần 1 gồm 4 chương kiến thức Đại số và giải tích lớp 12, mỗi chương được chia thành nhiều chuyên đề nhỏChươ...",375000,CCGROUP,,,Bìa mềm,,Nhà Xuất Bản Đại Học Quốc Gia Hà Nội,,,,
831,Luyện Thi Cấp Tốc Môn Hóa Học,https://salt.tikicdn.com/cache/280x280/ts/product/9d/dc/3c/7644cf4c1cd3fbc37e8c5a55b2fd8c51.jpg,Ôn thi THPT quốc gia,PGS. TS. Cao Cự Giác,"Luyện Thi Cấp Tốc Môn Hóa Học (NXB Đại Học Quốc Gia Hà Nội)Cuốn sách ""Luyện thi cấp tốc môn Hóa học theo cấu trúc đề thi của bộ Giáo dục và Đào tạo"" cung cấp cho các em một tập tài liệu hướng dẫn ôn ...",112000,Nhà Sách Hồng Ân,2020-01-01 00:00:00,16x24,Bìa mềm,376,Nhà Xuất Bản Đại Học Quốc Gia Hà Nội,,,,
832,Bộ Đề Minh Họa Luyện Thi THPT QG 2018 Vật Lý,https://salt.tikicdn.com/cache/280x280/ts/product/62/f2/a2/e6f994c113d2157aff2bd838d099c3be.jpg,Ôn thi THPT quốc gia,Hoàng Sư Điểu,            Bộ Đề Minh Họa Luyện Thi THPT QG 2018 Vật Lý        gồm những nội dung sau:            Phần 1: Phương pháp làm bài thi trắc nghiệm                Phần 2: Các đề ôn luyện: Phần n...,96000,Khang Việt Book,2018-01-01 00:00:00,19 x 27 cm,Bìa mềm,256,Nhà Xuất Bản Dân Trí,,,,
833,Phương Pháp Trắc Nghiệm - Giải Chi Tiết Các Chuyên Đề Quan Trọng Trong Hoá Học ,https://salt.tikicdn.com/cache/280x280/ts/product/c4/a7/29/488e544b7d72652699291c10e2d0a08d.jpg,Ôn thi THPT quốc gia,Nguyễn Đình Độ,Phương Pháp Trắc Nghiệm - Giải Chi Tiết Các Chuyên Đề Quan Trọng Trong Hoá Học Trong những năm gần đây trong đề thi THPT Quốc gia môn Hóa học xuất hiện khá nhiều các câu hỏi và bài tập gắn với thực t...,80000,Nhà Sách Hồng Ân,,,Bìa mềm,,Nhà Xuất Bản Đại Học Quốc Gia Hà Nội,,,,
834,Nâng Cao Và Phát Triển Kĩ Năng Làm Bài Trắc Nghiệm Tiếng Anh,https://salt.tikicdn.com/cache/280x280/ts/product/e5/5e/e6/c6df1f5de32f09bb62086cb810c3d841.jpg,Ôn thi THPT quốc gia,Nguyễn Quỳnh Trang,"Nâng Cao Và Phát Triển Kĩ Năng Làm Bài Trắc Nghiệm Tiếng AnhCác em thân mến, từ năm 2015 trở đi, Bộ GD & ĐT đã gộp chung kỳ thi tốt nghiệp, đại học thành 1 kỳ thi chung gọi là THPT Quốc Gia... Từ...",115999,Khang Việt Book,2018-05-03 00:00:00,19 x 27 cm,Bìa mềm,232,Nhà Xuất Bản Dân Trí,,,,
