tên sách,ảnh bìa,thể loại,tác giả,nội dung tóm tắt,giá bìa,nhà phát hành,nhà xuất bản,ngày xuất bản,kích thước,loại bìa,số trang,dịch giả
600 Động Từ Bất Quy Tắc Và Cách Dùng Các Thì Trong Tiếng Anh,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_10688.jpg,Ngữ pháp ,Trang Anh,"
Cuốn sách giúp người đọc ghi nhớ và biết cách sử dụng chính xác các động từ bất quy tắc cũng như cách dùng các thì trong tiếng Anh. 
Nội dung sách bao gồm 2 phần cụ thể: Phần 1 giới thiệu bảng 600 động từ bất quy tắc trong tiếng Anh kèm phiên âm và dịch nghĩa được trình bày cụ thể và khoa học, giúp người học dễ dàng nắm bắt và sử dụng; Phần 2 giới thiệu cách sử dụng các thì trong tiếng Anh kèm bài tập vận dụng.
Có thể nói, đây là cuốn sách hữu ích, giúp người học tiếng Anh bước qua trở ngại về ngữ pháp, trong đó có vấn đề ghi nhớ các động từ bất quy tắc và cách ứng dụng các thì trong tiếng Anh, nhằm từng bước nâng cao khả năng tiếng Anh của mình. 
",35.000 đ,,NXB Đại học Sư phạm,2019,14.5 x 20.5 cm,Bìa Mềm,124.0,
Bài Tập Ngữ Pháp Tiếng Anh Cơ Bản Dành Cho Học Sinh - Quyển 2,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/8/9/8936067597707.jpg,Ngữ pháp ,J.Lee,"
Bài Tập Ngữ Pháp Tiếng Anh Cơ Bản Dành Cho Học Sinh - Quyển 2
Để có thể viết và giao tiếp tiếng Anh thành thạo, học sinh cần phải có một nền tảng ngữ pháp vững chắc. Với rất nhiều bài tập thực hành đa dạng và phong phú, bộ sách Bài tập Ngữ pháp tiếng Anh cơ bản dành cho học sinh – Basic Grammar Workbook sẽ giúp các em từng bước nắm bắt được những kiến thức ngữ pháp quan trọng. þ Các bài tập được nhóm theo các chủ đề ngữ pháp. þ Đáp án ở cuối mỗi cuốn sách giúp giáo viên cùng với cha mẹ theo dõi và đánh giá sự tiến bộ của học sinh.     Hi vọng bộ sách sẽ là công cụ tuyệt vời phục vụ cho việc học ngữ pháp tiếng Anh của các em học sinh, giúp các em rèn luyện và tiếp thu kiến thức một cách hiệu quả. 
",60.000 đ,,NXB Đại Học Quốc Gia Hà Nội,08-2017,19 x 26,Bìa Mềm,144.0,
Tuyệt Kỹ Tiếng Anh Thương Mại,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/b/a/ba7f45554fea13f9d8af16132798d775.png,Ngữ pháp ,"Fiona Talbot, Sudakshina Bhattacharjee","
Tuyệt Kỹ Tiếng Anh Thương Mại
Tuyệt kỹ tiếng Anh thương mại được viết nên để cung cấp cho bạn một loại tiếng Anh chuẩn mực toàn cầu làm phương tiện liên kết công việc với mọi nơi trên thế giới. Với tiếng Anh toàn cầu, bạn sẽ dễ dàng làm việc, hợp tác trong môi trường quốc tế mà không sợ mắc những hiểu lầm “chết người” do các biến thể tiếng Anh mang tính địa phương gây ra.
Tuyệt kỹ tiếng Anh thương mại hướng dẫn mọi phương pháp viết bằng tiếng Anh chuyên nghiệp và hiệu quả nhất trong giao thương quốc tế, từ viết e-mail giao dịch đến lập kế hoạch truyền thông thương hiệu. Sách còn đi sâu vào những kỹ thuật cụ thể như xác định độc giả mục tiêu và dùng các “độc chiêu” trong cách hành văn tiếng Anh toàn cầu… để hấp dẫn người đọc, qua đó nâng cao vị thế cá nhân cũng như doanh nghiệp trên thương trường quốc tế. 
",160.000 đ,,NXB Đà Nẵng,2018,16 x 24,Bìa Cứng,312.0,
Ngữ Pháp Tiếng Anh (Tái Bản 2021),https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_240310.jpg,Ngữ pháp ,"Mai Lan Hương, Nguyễn Thanh Loan","
Ngữ pháp Tiếng Anh với lần tái bản 2021 được tác giả Mai Lan Hương & Nguyễn Thanh Loan tổng hợp các chủ điểm ngữ pháp trọng yếu. Các chủ điểm ngữ pháp được trình bày rõ ràng, chi tiết.
Sau mỗi chủ điểm ngữ pháp là phần bài tập nhằm giúp các bạn củng cố kiến thức đã học và có phần đáp án để giúp người học tự kiểm tra kết quả. Cuốn sách này không chia theo chương và giải thích cặn kẽ từ lý thuyết cho đến từng ví dụ bài tập từ cơ bản đến nâng cao như cuốn Giải thích ngữ pháp Tiếng Anh.
Ngữ pháp Tiếng Anh được chia theo từng phân mục ngữ pháp: Tense, Sequence of tenses, Clauses and phrases, Expression of quantity, Styles (văn phong), Emphasis (dạng nhấn mạnh), The parts of speech (từ loại), Reported speech, The passive and active sentences, Sentences, Practice test và Đáp án bài tập. 
",89.000 đ,,NXB Đà Nẵng,2021,24 x 17 cm,Bìa Mềm,280.0,
25 Chuyên Đề Ngữ Pháp Tiếng Anh Trọng Tâm - Tập 1,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_188186.jpg,Ngữ pháp ,Trang Anh,"
Các chuyên đề ngữ pháp trọng tâm được trình bày đơn giản, dễ hiểu cùng với hệ thống bài tập và từ vựng phong phú. Có tất cả 25 chuyên đề trong 2 tập sách, là tài liệu hữu ích cho học sinh, sinh viên, người đi làm, luyện thi cho các kỳ thi quốc gia, ôn luyện các chứng chỉ quốc tế và là tài liệu tham khảo cho giáo viên.
Huy Hoàng Bookstore hân hạnh giới thiệu! 
",110.000 đ,,NXB Đại Học Sư Phạm,2018,19 x 26.5,Bìa Mềm,298.0,
Little Stories - To Change Your Life,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_1451.jpg,Ngữ pháp ,Claire Luong,"
Tiếng Anh hiện nay đã là một ngôn ngữ phổ biến tại Việt Nam, được nhiều người sử dụng thường xuyên trong học tập, công việc hay sinh hoạt đời thường. Ngoài vai trò là một ngôn ngữ mang lại lợi thế to lớn trong cuộc sống, tiếng Anh còn được nhiều người tìm đến để mở mang vốn kiến thức, hay đơn giản là một thú vui, thú đọc sau một ngày căng thẳng và mệt mỏi.
Bộ sách Little Stories, với những câu chuyện hay, thú vị được sưu tầm trên khắp thế giới, sẽ là một trải nghiệm mới dành cho độc giả. Ngoài chia sẻ những câu chuyện nhẹ nhàng, những bài học ý nghĩa, bộ sách còn giúp người đọc tự trau dồi vốn tiếng Anh ngay trong lúc thư giãn. Chúng tôi hy vọng bộ sách này sẽ luôn đồng hành cùng quý độc giả, luôn đem lại cho các bạn những giây phút nhẹ nhàng và thư thái. 
",65.000 đ,,NXB Đà Nẵng,2019,11.3 x 17.6,Bìa Mềm,190.0,
Động Từ Bất Quy Tắc & Ngữ Pháp Tiếng Anh Căn Bản,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/9/7/9786048417635.jpg,Ngữ pháp ,Mai Lan Hương,"
Động Từ Bất Quy Tắc & Ngữ Pháp Tiếng Anh Căn Bản
Việc học một thứ ngôn ngữ khác không phải tiếng mẹ đẻ, bao giờ cũng đem lại cho bạn nhiều khó khăn, vì thế  để học tốt tiếng Anh hay bất kì thứ tiếng nào khác đòi hỏi bạn phải có sự kiên trì và tài liệu học tập tốt.Động Từ Bất Quy Tắc & Ngữ Pháp Tiếng Anh Căn Bản là tài liệu học Tiếng Anh căn bản dành cho người mới bắt đầu học tiếng Anh.Cuốn sách gồm hai phần:Phần I:  Động từ bất quy tắc gồm bảng động từ bất quy tắc được chia theo 4: dạng hiện tại, quá khứ, quá khứ phân từ, hiện tại phân từ có kèm nghĩa của từ.Phần II: Những kiến thức Anh văn cơ bản giới thiệu kiến thức về các thể câu. 
",15.000 đ,,NXB Đà Nẵng,2016,14 x 20,Bìa Mềm,39.0,
Inside Gram Gram Thấu Hiểu Ngữ Pháp Như Người Bản Ngữ - Tập 1: Basic Khởi Đầu & Cảm Hứng,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_1471.jpg,Ngữ pháp ,Vy Ngọc,"
TỔNG QUAN CẤU TRÚC CUỐN SÁCH:
Phần 1: Minh họa
Đây là phần giới thiệu kiến thức ngữ pháp trước khi đi vào giải thích lý thuyết. Mỗi bài học được bắt đầu với các hình vẽ sinh động kèm mô tả hoặc kèm đoạn hội thoại bằng tiếng Anh không kèm dịch nghĩa. Người học phải tự tu duy và xâu chuỗi ý nghĩa của hình ảnh để đoán kiến thức ngữ pháp của bài đó.
Phần 2: Ngữ pháp
Trọng tâm lý thuyết củ bài học sẽ được giải thích một cách rõ ràng và ngắn gọn, kèm theo đó là các ví dụ minh họa trong các ngữ cảnh cụ thể. Người học cần đọc và nghiên cứu kỹ phần này, sau đó quay lại phần hình ảnh để hình dung rõ hơn.
Phần 3: Bài tập tiếng Anh
Cung cấp các bài tập phong phú và có tính ứng dụng cao bám sát theo từng bài học, giúp người học có thể thực hành và áp dụng vào thực tế. Người học nên làm bài tập, sau đó kiểm tra kết quả bài làm trong phần đáp án ở cuối sách, từ đó đánh giá được quá trình học tập của mình.
5 ƯU ĐIỂM NỔI BẬT CỦA CUỐN SÁCH
1. Đây là bộ sách đầu tiên tại Việt Nam giúp người học tiếp cận ngữ pháp tiếng Anh qua hình ảnh. Cách học này giúp khắc phục những khó khăn khi học ngữ pháp hiện nay như khô khăn, khó hiểu, nhiều chữ 
2. Áp dụng phương pháp học kết hợp nhiều giác quan, giúp mang lại hiệu quả và lợi ích nhiều hơn trong quá trình học.
3. Toàn bộ hệ thống ngữ pháp được chọn lọc và chia thành từng mục riêng biệt, với độ khó được tăng dần theo từng bài. Điều này giúp những người mới học hay những người mất gốc đều có thể dễ dàng nắm bắt kiến thức.
4. Bài tập minh họa đa dạng, phong phú, giúp người học có cơ hội thực hành luôn bài học, từ đó củng cố, học sâu, nhớ lâu hơn kiến thức.
5. Với phần lời giải chi tiết ở cuối sách, người học hoàn toàn có thể tự kiểm tra và đánh giá năng lực, sự tiến bộ của mình qua mỗi bài học.
Học ngữ pháp thực sự không phải là chuyện dễ dàng, vì vậy ngay từ bây giờ, lựa chọn Inside Gram Gram chính là lựa chọn thông minh, giúp bạn làm chủ ngữ pháp tiếng Anh trong thời gian ngắn nhất. 
",89.000 đ,,NXB Đại Học Quốc Gia Hà Nội,2019,16 x 24,Bìa Mềm,228.0,
Cẩm Nang Cấu Trúc Tiếng Anh,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_187866.jpg,Ngữ pháp ,Trang Anh,"
Cuốn sách CẨM NANG CẤU TRÚC TIẾNG ANH gồm 25 phần, mỗi phần là một phạm trù kiến thức trong tiếng Anh được trình bày một cách ngắn gọn, đơn giản, cô đọng và hệ thống hoá dưới dạng sơ đồ, bảng biểu nhằm phát triển khả năng tư duy của người học và từ đó giúp người học nhớ kiến thức nhanh hơn và sâu hơn.
Sau hầu hết các phần lí thuyết đều có 20-30 câu bài tập áp dụng để kiểm tra cũng như khắc sâu kiến thức cho người học.
Tuy dày chưa đến 250 trang nhưng cuốn sách lại có thể bao trọn toàn bộ kiến thức từ đơn giản đến phức tạp cộng với cách tận dụng tối đa và áp dụng triệt để cách học tiếng Anh bằng sơ đồ tư duy. 
",98.000 đ,,NXB Đại Học Sư Phạm,2019,19 x 26.5,Bìa Mềm,237.0,
Little Stories – To Help You Relax,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/q/_/q_6.jpg,Ngữ pháp ,Stacey Riches,"
Little Stories – To Help You Relax
Tiếng Anh hiện nay đã là một ngôn ngữ phổ biến tại Việt Nam, được nhiều người sử dụng thường xuyên trong học tập, công việc hay sinh hoạt đời thường. Ngoài vai trò là một ngôn ngữ mang lại lợi thế to lớn trong cuộc sống, tiếng Anh còn được nhiều người tìm đến để mở mang vốn kiến thức, hay đơn giản là một thú vui, thú đọc sau một ngày căng thẳng và mệt mỏi.
Bộ sách Little Stories, với những câu chuyện hay, thú vị được sưu tầm trên khắp thế giới, sẽ là một trải nghiệm mới dành cho độc giả. Ngoài chia sẻ những câu chuyện nhẹ nhàng, những bài học ý nghĩa, bộ sách còn giúp người đọc tự trau dồi vốn tiếng Anh ngay trong lúc thư giãn. Chúng tôi hy vọng bộ sách này sẽ luôn đồng hành cùng quý độc giả, luôn đem lại cho các bạn những giây phút nhẹ nhàng và thư thái. 
",65.000 đ,,NXB Đà Nẵng,2018,11.3 x 17.6,Bìa Mềm,192.0,
25 Chuyên Đề Ngữ Pháp Tiếng Anh Trọng Tâm - Tập 2,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/8/9/8935095626649.jpg,Ngữ pháp ,Trang Anh,"
Các chuyên đề ngữ pháp trọng tâm được trình bày đơn giản, dễ hiểu cùng với hệ thống bài tập và từ vựng phong phú. Có tất cả 25 chuyên đề trong 2 tập sách, là tài liệu hữu ích cho học sinh, sinh viên, người đi làm, luyện thi cho các kỳ thi quốc gia, ôn luyện các chứng chỉ quốc tế và là tài liệu tham khảo cho giáo viên. 
",120.000 đ,,NXB Đại học sư phạm,2018,26.5 x 19 x 1 cm,Bìa Mềm,360.0,
Ngữ Pháp Tiếng Anh Dành Cho Học Sinh - Vở Bài Tập & Đáp Án (Tái Bản),https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/8/7/8794069302244.jpg,Ngữ pháp ,"Mai Lan Hương, Nguyễn Thị Thanh Tâm","
Để đáp ứng nhu cầu học tiếng Anh ngày càng nâng cao của học sinh, chúng tôi phát hành cuốn NGỮ PHÁP TIẾNG ANH (dành cho học sinh), một ấn bản được biên soạn dựa trên các sách ngữ pháp mà chúng tôi đã phát hành trong những năm qua.
Trong ấn bản này, chúng tôi có bổ sung, cập nhật một số kiến thức ngữ pháp cũng như bài tập. Các chủ điểm ngữ pháp trongsách được trình bày rõ ràng, chi tiết. Sau mỗi chủ điểm là phần bàitập củng cố kiến thức đã học.
Cuốn sách bao gồm những kiến thức ngữ pháp tiếng Anh màcác em đã học ở trường phổ thông, vì vậy sẽ giúp ích các em rất nhiều trong việc ôn luyện ngữ pháp và ôn thi môn tiếng Anh.
Trong thời gian tới, các sách tiếng Anh do chúng tôi phát hànhsẽ mang thương hiệu mới là ZENBOOKS. ZENBOOKS chúng tôi sẽ cố gắng nâng cao chất lượng sách do chúng tôi xuất bản cả về nội dung lẫn hình thức để đáp ứng nhu cầu của bạn đọc. 
",90.000 đ,,NXB Đà Nẵng,2019,16 x 24 cm,Bìa Mềm,279.0,
