tên sách,ảnh bìa,thể loại,tác giả,nội dung tóm tắt,giá bìa,nhà phát hành,nhà xuất bản,ngày xuất bản,kích thước,loại bìa,số trang,dịch giả
Nhạc Phim Nhạc Lãng Mạn Nhạc Nổi Tiếng - Tập 1 - Soạn Cho Piano,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/u/n/untitled-3_39.jpg,Âm nhạc,"Ths Cù Minh Nhật, Ths Đặng Thái Sơn","
Nhạc Phim Lãng Mạn Nổi Tiếng Soạn Cho Piano - Tập 1 tập hợp những tuyệt phẩm piano trong các bộ phim lãng mạng nổi tiếng giúp người chơi rèn luyện các kỹ năng đánh piano cũng như trình diễn, thưởng thức những giai điệu ấm áp, trữ tình.
Cuốn sách chắc hẳn cũng rất thiết thực và gần gũi bởi người chơi có thể luyện tập ngay trên đàn Piano đồng thời là món quà tặng ý nghĩa dành tặng những người yêu thương. 
",125.000 đ,,NXB Dân Trí,2018,20.5 x 29.5,Bìa Mềm,137.0,
30 Ngày Biết Đệm Guitar (Tái Bản 2020),https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_215229.jpg,Âm nhạc,Song Minh,"
Gồm 30 ngày học được biên soạn theo trình độ từ dễ đến khó với phương pháp diễn giải tỉ mỉ và khoa học. Qua những ca khúc quen thuộc được nhiều người yêu thích, cuốn sách từng bước hướng dẫn học viên luyện tập các tiết điệu thông dụng: Vasle, Boston, Tango, Bolero, Rumba, Cha cha cha, Bossa Nova. Bên cạnh đó, gợi mở một số quy luật về giọng điệu và hợp âm nhằm giúp người học cải thiện tư duy hoà thanh.  
",98.000 đ,,NXB Dân Trí,2020,27 x 19 cm,Bìa Mềm,187.0,
Phương Pháp Hồng - Năm Thứ Hai Với Đàn Piano - Tập 2 (Tái Bản 2019),https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_1794.jpg,Âm nhạc,Ernest Van de Velde,"
Méthode Rose là giáo trình dạy piano nổi tiếng của Pháp có từ thế kỷ XIX. Méthode Rose đã được biên soạn ra tiếng Anh, Tây Ban Nha, Bồ Đào Nha, Nhật và nhiều ngôn ngữ khác. Ngoài ra, Méthode Rose cũng đã được in thành sách chữ nổi Braille dành cho người khiếm thị. 
Đặc biệt File Audio tặng kèm giúp người học có thể nghe trước âm thanh của tất cả các tiểu phẩm trong sách.
Với thiết kế gáy xoắn, khổ ngang cùng nốt nhạc to, cuốn sách rất thuận tiện khi đặt trên giá nhạc để thị tấu. 
",165.000 đ,,NXB Mỹ Thuật,2019,29.5 x 20.5,Bìa Mềm,152.0,
Học Đệm Piano Cơ Bản - Phần 1 (Tái Bản 2020),https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_37506.jpg,Âm nhạc,Song Minh biên soạn,"
Hoc đệm Piano cơ bản là bộ sách có phương pháp trình bày khá cụ thể và dễ học, với lượng kiến thức cơ bản có thể giải quyết được những đòi hỏi cấp thiết của người học đệm Piano. Học viên có thể luyện tập từ bất cứ phần nào vì các bài tập trong mỗi cuốn sách đều khởi đầu từ trình độ cơ bản và được sắp xếp từ dễ đến khó. 
",145.000 đ,,NXB Dân Trí,2020,29.5 x 20.5 cm,Bìa Mềm,156.0,
Tuyển Tập Piano Cổ Điển  Lãng Mạn Được Yêu Thích (Tập 2),https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_188505.jpg,Âm nhạc,"Ths Cù Minh Nhật, Ths Đặng Thái Sơn","
• Kèm file Audio âm thanh tất cả các tác phẩm trong sách
• Có thể luyện tập trên đàn Organ
Bộ sách giới thiệu các tác phẩm piano được nhiều người yêu thích của những nhạc sĩ thiên tài thuộc hai thời kỳ âm nhạc cổ điển và lãng mạn, hoàn toàn không trùng lặp với các ấn phẩm đã phát hành như: """"Piano cho thiếu nhi  Tuyển tập 220 tiểu phẩm nổi tiếng"""" (2011), """"Tuyển tập tiểu phẩm piano măng non"""" (2017) và """"Những nhạc khúc hay và dễ soạn cho đàn piano"""" (2018). Đặc biệt, để hỗ trợ thiết thực cho học viên, tất cả các tác phẩm trong bộ sách đều được minh họa qua file Audio âm thanh sinh động. Ngoài ra, chất lượng in cao cấp, thiết kế thoáng đẹp với gáy xoắn, thuận tiện khi đặt trên giá nhạc để thị tấu cũng là những ưu điểm của bộ sách này.
  
",120.000 đ,,NXB Dân trí,2019,20.5 x 29.5,Bìa Mềm,152.0,
1000 Hợp Âm Cho Đàn Organ Và Piano (Tái Bản),https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_225517.jpg,Âm nhạc,"Patrick Moulou, Art Mickaelian","
Cuốn sách chứa 1000 thế bấm các hợp âm thường dùng nhất cho đàn Organ, piano, cũng như bất kỳ nhạc cụ nào khác có phím đen và phím trắng trên thế giới.
Mỗi hợp âm được trình bày thế bấm căn bản và hai thế đảo khác của nó. Các số ngón tay ghi trên sơ đồ chỉ có giá trị tma khảo, bạn có thể bấm khác tuỳ theo ngón tay bạn ngắn hay dài, đàn của bạn có phím lớn hay nhỏ, thậm chí còn tuỳ thuộc thế bấm trước hay sau đó như thế nào mà bạn có thể đổi ngón, để chuyển hợp âm dễ dàng hơn.
Việc luyện tập nghiêm túc với sách này chính là chìa khoá của mọi thành công, nhất là trong lĩnh vực âm nhạc. Tập đàn 15 phút mỗi ngày sẽ có tác dụng là tập 4 tiếng mỗi tuần. 
",76.000 đ,,NXB Hồng Đức,2020,27 x 19 cm,Bìa Mềm,112.0,
Những Nhạc Khúc Hay & Dễ Soạn Cho Piano,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_190186.jpg,Âm nhạc,Song Minh,"
Cuốn sách gồm những bài nhạc hay và dễ được biên soạn từ các giai điệu quen thuộc và nổi tiếng: Em đi giữa biển vàng, Em là hoa hồng nhỏ, Gặp mẹ trong mơ, Gia đình nhỏ hạnh phúc to, Nhật ký của mẹ, Thằng Cuội… Các tiểu phẩm piano nổi tiếng; các trích đoạn được lược soạn dựa trên chủ đề các bản nhạc kịch, giao hưởng, thính phòng kinh điển của thế giới như: Cây sáo thần, Carmen, Hồ Thiên Nga, Sóng sông Đa-nuýp…
Đặc biệt file Audio tất cả các tiểu phẩm trong sách đính kèm trên website sẽ là phương tiện hiệu quả hỗ trợ học tập cho học viên. Bên cạnh đó, với chất lượng in ấn cao, thiết kế thoáng đẹp và gáy xoắn, cuốn sách rất tiện dụng khi đặt trên giá nhạc để thị tấu. 
",110.000 đ,,NXB Dân Trí,2018,20.5 x 29.5,Bìa Mềm,116.0,
36 Ngày Biết Đệm Guitar - Kèm CD (Tái Bản 2016),https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_193570.jpg,Âm nhạc,Song Minh,"
		    ""Là một trong số ba cuốn sách dạy đệm guitar ở trình độ cơ bản. Cùng với “30 ngày biết đệm guitar” và “45 ngày biết đệm guitar”, cuốn sách này sẽ góp thêm kiến thức, kỹ năng, hướng dẫn các bạn luyện tập hầu hết những tiết tấu nhạc nhẹ thông dụng. 
Với cách hướng dẫn tỉ mỉ từng bước, các bạn có thể nắm bắt rất nhanh các vấn đề cơ bản.Kèm theo đó là CD quà tặng, học viên sẽ được nghe các track âm thanh mô phỏng từng điệu nhạc; nghe phần đệm mẫu toàn bộ ca khúc biên soạn trong sách.Cùng cải thiện tư duy hoà thanh và khả năng âm nhạc cơ bản với 36 Ngày Biết Đệm Guitar các bạn.""		    
",85.000 đ,,NXB Thanh Niên,2016,20.5 x 29.5,Bìa Mềm,168.0,
Organ Thực Hành Cho Học Sinh Trung Học Cơ Sở,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/8/9/8935095621378.jpg,Âm nhạc,Cù Minh Nhật,"
Cuốn Organ Thực hành cho học sinh trung học cơ sở của tác giả Cù Minh Nhật biên soạn tập hợp các bài hát được dùng trong chương trình giáo dục âm nhạc ở bậc Trung học cơ sở trên toàn quốc. Là một người nhiều năm gắn bó với cây đàn Organ, tác giả đã hiểu được khó khăn và mong muốn của những người sử dụng cây đàn hay gặp phải.
Có trong tay cuốn sách này, những người chơi đàn Organ có thể tìm được lời giải đáp cho những băn khoăn của mình. Cuốn sách đưa ra một số tiêu chí để chọn tiết tấu và âm sắc nhạc cụ sao cho phù hợp với bài hát. Dựa trên những hướng dẫn đơn giản, dễ hiểu ở phần đầu cuốn sách và mỗi bài cụ thể, các bạn sẽ có cơ sở để khám phá, khai thác những tính năng ưu việt của đàn Organ. Hy vọng các em sẽ thích thú khi được chơi trên đàn Organ những bản nhạc mà mình được học ở trường. Còn nếu như bạn là giáo viên âm nhạc ở bậc Trung học cơ sở thì cuốn sách này sẽ là cẩm nang để bạn tự tin hơn khi bước lên bục giảng. 
",42.000 đ,,NXB Thanh Niên,2016,19 x 27,Bìa Mềm,99.0,
45 Ngày Biết Đệm Đàn Guitar,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_231204.jpg,Âm nhạc,Song Minh,"
Gồm 45 bài học được biên soạn theo trình độ từ dễ đến khó với phương pháp diễn giải tỉ mỉ và khoa học. 
",98.000 đ,,NXB Dân trí,2021,29.5 x 20.5 cm,Bìa Mềm,187.0,
Chơi Đàn Guitar Bằng Hình Ảnh,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_20427.jpg,Âm nhạc,"Arthur Dick, Joe Bennett","
Bạn thích đàn guitar, bạn muốn chơi đàn để đệm hát được những ca khúc mình yêu thích nhưng lại chưa gặp được sự chỉ dẫn cần thiết? Tập sách này sẽ giúp bạn làm được những điều ấy bằng những hướng dẫn chi tiết những hợp âm thông dụng nhất.
Chỉ cần nắm vững nội dung ở phần 1, đảm bảo bạn sẽ có khả năng chơi 4 ca khúc nổi tiếng của một số nhạc sĩ lừng danh trên thế giới như ban nhạc Beatles và ca sĩ Chuck Berry. 
Đặc biệt, với tập sách này, bạn không nhất thiết phải đọc lời nhạc mà chỉ cần bắt chước theo các dạng hợp âm là đủ. Ở mỗi giai đoạn, các sơ đồ và hình minh hoạ trong sách sẽ trình bày rõ từng dạng hợp âm và vị trí bàn tay. 
Chúc các bạn thành công với bài nhạc mà mình yêu thích.
 
",60.000 đ,,NXB Thanh Hóa,2020,27 x 19 x 0.5 cm,Bìa Mềm,64.0,
45 Ngày Biết Đệm Guitar (Kèm File Audio),https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/z/2/z2596357760302_b02037167c816861814a1a5b755fa09a.jpg,Âm nhạc,Song Minh,"
45 Ngày Biết Đệm Guitar (Kèm File Audio)
45 ngày biết đệm Guitar là một trong số 3 cuốn sách dạy guitar ở trình độ cơ bản. Cùng với 30 ngày biết đệm Guitar và 36 ngày biết đệm Guitar, cuốn sách này sẽ góp thêm kiến thực, kỹ năng giúp bạn tập đệm hầu hết những tiết điệu nhạc nhẹ thông dụng.
45 ngày biết đệm Guitar gồm 45 bài học được biên soạn theo trình độ tăng dần từ dễ đến khó với phương pháp diễn giải tỉ mỉ và khoa học. Thông qua nhiều bài hát mang tính tập thể sôi nổi, cuốn sách từng bước hướng dẫn người chơi tập đệm các tiết điệu vui tươi như: Slow Fox, Disco, March, Bebop, Hard Rock, qua đó giúp học viên nâng cao khả năng chơi các thế bấm chặn ngón – một kỹ năng quan trọng, cần được rèn luyện chuyên biệt. Bên cạnh đó, tài liệu tiếp tục gợi mở một số quy luật về giọng điệu và hợp âm nhằm giúp người đọc cải thiện tư duy hòa thanh.
Link download audio các bài nhạc trong sách: Download 
",88.000 đ,,NXB Dân Trí,2019,29.5 x 20.5 cm,Bìa Mềm,188.0,
Nhạc Cổ Điển: Những Mảnh Ghép Sắc Màu,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_32595.jpg,Âm nhạc,"Nhóm tác giả NA9, Lê Ngọc Anh","
Với mong muốn đem lại những gợi ý để độc giả bước vào thế giới nhạc cổ điển, Nhà xuất bản Kim Đồng và nhóm tác giả NA9 đã cùng nhau thực hiện cuốn sách “NHẠC CỔ ĐIỂN: NHỮNG MẢNH GHÉP SẮC MÀU”
Với nhiều người, “nhạc cổ điển” có thể là một từ xa lạ, nhưng thực ra, những giai điệu nhạc cổ điển gắn bó với cuộc sống thường ngày hơn mức bạn tưởng tượng!
Những chủ đề mà các nhà soạn nhạc thời xưa quan tâm cũng là những điều ngày nay chúng ta vẫn thích thú (một chuyến phiêu lưu li kì; một giấc mơ đẹp đẽ; một cổ tích lấp lánh), và thậm chí thiết tha, đau đáu (niềm vui khi về với thiên nhiên trong trẻo; nỗi buồn khi xa rời quê hương xứ sở; khát vọng tìm thấy ý nghĩa đích thực của cuộc sống; ước mơ vươn tới những gì cao đẹp nhất…)
Những tác phẩm cổ điển, đến nay, vẫn là thử thách để nhiều nghệ sĩ tài năng tiếp tục chinh phục, những tác phẩm hàng trăm năm tuổi ấy vẫn xuất hiện đầy tinh tế trong nhiều bộ phim, vở kịch, các chương trình nghệ thuật hiện đại, mang đến điểm nhấn thú vị và đôi khi gửi gắm những thông điệp vượt thời gian!
Cuốn sách gồm 9 phần tuyển chọn 36 bài viết giới thiệu 36 tác phẩm âm nhạc cổ điển tiêu biểu, cũng là 36 miếng ghép đầu tiên gửi đến bạn đọc về nhạc cổ điển.
Vừa chọn lọc và giới thiệu tới độc giả những bản nhạc bất hủ, cuốn sách còn mang ý nghĩa nhập môn khi đưa ra những chú thích tỉ mỉ về thể loại tác phẩm, tốc độ chơi, các loại giọng hát…
Để đảm bảo sự nhất quán, ngoài một số nhạc cụ đã có tên Việt hóa phổ biến, còn lại, nhóm tác giả sử dụng tên tiếng Anh (ví dụ: piano, violin, kèn horn, kèn bassoon…) Trong mỗi bài viết đều có phần Từ khóa tìm kiếm: Bạn hãy  gõ  từ  khóa  này  vào  địa  chỉ  YouTube.com  để  tìm nghe tác phẩm do nhiều dàn nhạc, nghệ sĩ khác nhau thể hiện.
Từ tác phẩm này, bạn đọc có thể tự tin xây dựng những hiểu biết ban đầu nhưng cực kì quan trọng, làm nền tảng cho những khám phá tiếp sau về thế giới nhạc cổ điển!
Gần 200 trang sách được kể với ngôn ngữ bay bổng, đan cài nhiều thông tin thú vị trong thế giới nghệ thuật của âm nhạc, hội họa, văn học, điện ảnh… bạn đọc như bước vào một hành trình khám phá thú vị.
Các kết nối hiện lên đầy mời gọi, từ chỗ đọc từng bài viết, tìm nghe bản nhạc, kết hợp suy tư và cảm thụ của bản thân để thấu hiểu âm nhạc đòi hỏi bạn đọc rất nhiều kiên nhẫn. Và sau cùng là cảm nhận thế giới diệu kì lan tỏa, như nhạc trưởng bậc thầy Leonard Bernstein nói về Giao hưởng số 9 của Beethoven, thì: “Sự diệu kì ấy, không lời lẽ nào có thể diễn tả.”
Về Nhóm tác giả NA9
Nhóm tác giả NA9 gồm ba người trong đó dịch giả Lê Ngọc Anh là người chủ biên.
Cô là tác giả biên soạn và biên dịch nhiều cuốn sách về nhạc cổ điển như: Những khúc dạo đầu – thơ và nhạc thính phòng giao hưởng; Cùng các Bé nghe nhạc cổ điển, Cuộc đời Beethoven.
Tác giả Nguyễn Như Dũng học biểu diễn guitar tại Trường Âm nhạc K.G. Stetsenko, từng có thời gian là giảng viên âm nhạc guitar tại Nhạc viện Hà Nội. Anh có hai đêm độc diễn rất thành công tại Hội Nhạc sĩ Việt Nam với nhạc mục từ Baroque đến Hiện đại (năm 1987).
Tác giả Trịnh Minh Cường là giảng viên âm nhạc guitar tại Học viện Âm nhạc quốc gia Việt Nam; từng theo học kí xướng âm với nhạc sĩ Đoàn Chuẩn, học guitar với nhạc sĩ Hứa Đông Hải và nhiều người thầy nghệ sĩ khác. 
",118.000 đ,,NXB Kim Đồng,2020,16 x 22 cm,Bìa Mềm,180.0,
