,tên sách,ảnh bìa,thể loại,tác giả,nội dung tóm tắt,giá bìa,công ty phát hành,nhà xuất bản,ngày xuất bản,kích thước,loại bìa,số trang,dịch giả,path,phiên bản,thương hiệu,xuất xứ,xuất xứ thương hiệu,tên dách
1003,,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/c/h/chuyen-ma-am-o-trang-vien-bly.jpg,Truyện viễn tưởng – phưu lưu – huyền bí ,Nguyên Hương,"
Chuyện Ma Ám Ở Trang Viên Bly - The Turn Of The Screw
“Tôi nhớ rằng mọi chuyện bắt đầu với một loạt thăng trầm trong cảm xúc, một chút bấp bênh của hồi hộp lo sợ...”
Một cô gái trẻ nhận được công việc đầu tiên trong đời là làm gia sư cho hai đứa trẻ xinh đẹp, trong sáng và lặng lẽ đến dị thường tại toà dinh thự Bly cô độc, bị bủa vây trong cái ác rình rập. Những bóng người ẩn hiện từ toà tháp tối tăm và ô cửa sổ bụi bặm, các bóng ma xấu xa lặng lẽ tiến đến ngày một gần. Với nỗi kinh hoàng lớn dần, cô gia sư bất lực nhận ra những sinh vật tàn ác đó nhắm đến bọn trẻ, rắp tâm xâm chiếm cơ thể, tâm trí và cả linh hồn các em… Nhưng không ai ngoài cô nhìn thấy những bóng ma ấy. Phải chăng những ám ảnh kia được gợi lên từ chính trí tưởng tượng của cô gia sư, hay sự thật còn chứa đựng nhiều hơn thế?
HENRY JAME (1843 - 1916)
Là nhà văn người Mỹ, một trong những người sáng lập và dẫn đầu trường phái hiện thực trong văn hư cấu. Ông sống phần lớn cuộc đời tại Anh và trở thành công dân Anh không lâu trước khi qua đời. Ông được biết tới chủ yếu nhờ một loạt tiểu thuyết đồ sộ miêu tả sự giao thoa giữa Mỹ và châu Âu. Truyện của ông xoay quanh mối quan hệ cá nhân, cách sử dụng quyền lực đúng mực trong các mối quan hệ đó, và nhiều vấn đề đạo đức khác. Phương pháp viết của ông lấy góc nhìn của một nhân vật trong truyện, cho phép ông khám phá các hiện tượng ý thức và nhận thức, phong cách viết trong các tác phẩm về sau của ông từng được so sánh với tranh trường phái ấn tượng. Henry James kiên định tin rằng các nhà văn ở Anh và Mỹ nên được tự do tối đa trong việc thể hiện thế giới quan của mình, giống như các nhà văn Pháp. Chất sáng tạo trong thủ pháp sử dụng góc nhìn, độc thoại nội tâm và người trần thuật không đáng tin cậy trong các câu chuyện và tiểu thuyết của ông mang lại chiều sâu và sự hấp dẫn mới cho thể loại hư cấu hiện thực, và báo hiệu sự đổi mới trong văn học của thế kỉ hai mươi. Là một nhà văn có
bút lực phi phàm, bên cạnh số lượng tác phẩm hư cấu đồ sộ, ông còn xuất bản báo, sách du lịch, tiểu sử, tự truyện, phê bình văn học, và kịch. Một số vở kịch của ông được biểu diễn lúc sinh thời và đạt được thành công nhất định. Tác phẩm kịch của ông được cho là có ảnh hưởng sâu rộng tới truyện và tiểu thuyết của ông sau này.
Henry James từng được đề cử giải Nobel Văn học vào các năm 1911, 1912, và 1916.
Từ khi xuất hiện lần đầu vào năm 1898 đến nay, CHUYỆN MA ÁM Ở TRANG VIÊN BLY
đã được mệnh danh là một trong những truyện ma nổi tiếng nhất thế giới, là nguyên tác và nguồn cảm hứng cho hàng loạt các tác phẩm chuyển thể cũng như sản phẩm làm lại thuộc nhiều loại hình khác nhau: phim điện ảnh, phim truyền hình, opera, kịch, balê...
“Một câu chuyện nhỏ độc hại đến sửng sốt, và cũng tuyệt diệu nhất.” – OSCAR WILDE -
“CHUYỆN MA ÁM Ở TRANG VIÊN BLY là một trong những câu chuyện ma rùng rợn nhất từ trước đến nay, phần lớn là vì nó khó nắm bắt theo cách quá hấp dẫn.” – GILLIAN FLYNN - 
",60.000 đ,,,,,,,,,,,,,Chuyện Ma Ám Ở Trang Viên Bly - The Turn Of The Screw - Tặng Kèm Postcard
1004,,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/8/9/8935095624577.jpg,Truyện viễn tưởng – phưu lưu – huyền bí ,Thùy Hương,"
Những trải nghiệm kinh hoàng đã chia tách hai người bạn, chỉ còn 1 người phiêu bạt sang Ấn Độ tiếp tục hành trình chân tướng. Từ đất nước của nền văn minh sông Hằng cổ xưa và huyền bí, những câu chuyện ly kỳ liên tục truyền về. Phong tục thủy táng trên sông Hằng, truyền thuyết về vua Asoka in dấu trên tám vạn bốn ngàn chùa tháp, bóng ma áo đỏ trên bãi biển Dumas và loài hoa địa ngục Manjusaka, tín ngưỡng thờ thần Silva và làng người mặt bò, thuật yoga Kundalini và người rắn bất tử, các tu sĩ Aghori chuyên ăn xác chết nổi trên sông Hằng, những bức phù điêu sắc dục trong đền thờ thần tình ái Khajuraho... Và hai người bạn lại gặp nhau trong trải nghiệm kinh hồn tại pháo đài ma ám Bhangarh Fort... 
",130.000 đ,,,,,,,,,,,,,Những Miền Linh Dị - Tập 3 - Ấn Độ
1005,,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_40310.jpg,Truyện viễn tưởng – phưu lưu – huyền bí ,NXB Dân Trí,"
Dracula"" là một cuốn tiểu thuyết kinh dị gothic năm 1897 của tác giả người Ireland Bram Stoker, nổi tiếng với nhân vật ma cà rồng bá tước Dracula. Cuốn tiểu thuyết kể về hành trình từ Transylva-nia đến Anh để săn lùng những con mồi mới và gieo rắc lời nguyền của Dracula và cuộc chiến giữa hắn và nhóm giáo sư Abraham Van Helsing. Cuốn tiểu thuyết đề cao vai trò của phụ nữ trong văn hoá Victoria, chủ nghĩa thực dân và chủ nghĩa hậu thực dân. Mặc dù không sáng tạo ra ma cà rồng, nhưng tác phẩm của Stoker đã định ra hình thức hiện đại của nó và tạo ra nhiều diễn giải được áp dụng trong sân khấu, phim ảnh và truyền hình sau này .   
",135.000 đ,,,,,,,,,,,,,Bá Tước Dracula
1006,,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/m/u/mua-he-phao-hoa-xac-chet---bia1.jpg,Truyện viễn tưởng – phưu lưu – huyền bí ,Đỗ Nguyên,"
Mùa Hè, Pháo Hoa Và Xác Chết Của Tôi
Hôm ấy nắng hè rực rỡ, ve kêu ra rả, thôm xóm yên bình.
“Tôi” chết. Cặp anh em non nớt ấy buộc phải bước vào cuộc phiêu lưu kinh hoàng kéo dài bốn ngày, nhằm che giấu một bí mật…
Mùa hè, pháo hoa và xác chết của tôi là truyện ngắn đầu tay của cây bút sớm nở rộ Otsuichi, thiên tài đã khiến giới tiểu thuyết kinh dị sửng sốt với cách kể chuyện đầy mới lạ: theo góc nhìn của một xác chết. 
",55.000 đ,,,,,,,,,,,,,"Mùa Hè, Pháo Hoa Và Xác Chết Của Tôi"
1007,,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/8/9/8935235231085.jpg,Truyện viễn tưởng – phưu lưu – huyền bí ,Hàn Vũ Phi,"
Bảy Thanh Hung Giản 1
Nếu bạn yêu thích dòng sách phiêu lưu ly kỳ Trung Quốc (Mật mã Tây Tạng, Ma thổi đèn, Trảm Long, Long duyên, Danh gia cổ vật …), chắn chắn bạn không thể bỏ qua ""Bảy thanh hung giản""
Thời thượng cổ, có bảy luồng ác khí, phàm những người tiếp xúc với chúng đều đột nhiên biến đổi tâm tính, phạm phải tội ác không thể tha thứ.
Thời Xuân Thu, Lão Tử trước khi rời Hàm Cốc Quan đã chuyển bảy ác khí hung hiểm này từ mai rùa, xương thú vào bảy thẻ tre còn gọi là “bảy thanh hung giản”, dùng móc đồng điếu hình phượng, hoàng, loan phong ấn lại. Thiên hạ từ đó thái bình… cho đến ngày hung giản một lần nữa gieo họa nhân gian.
Lần lượt bị cuốn vào những vụ án do hung giản gây ra, năm con người trẻ tuổi của chốn thành thị tràn ngập hơi thở hiện đại buộc phải tụ hợp lại đương đầu với thế lực tà ác đã tồn tại suốt hàng nghìn năm. Sứ mệnh hệ trọng mà mông lung này rồi sẽ dẫn họ vào hành trình phiêu lưu ngoài sức tưởng tượng nào?
TÁC GIẢ:Vĩ NgưCây bút chuyên đề tài phiêu lưu kỳ ảo, cô là tác giả hợp đồng của Tấn Giang - một diễn đàn văn học mạng lớn của Trung Quốc.Cô say mê mọi lời đồn ly kỳ thần bí, tin rằng những điều huyền diệu trên thế giới vượt ngoài tầm mắt con người; yêu thích du lịch, đặc biệt là thám hiểm.Các tác phẩm đã được xuất bản: Bảy thanh hung giản, Tây xuất ngọc môn, Oán khí gióng chuông, Tư Đằng, Chuyện tháng Tư, Khai Phong chí quái… 
",228.000 đ,,,,,,,,,,,,,Bảy Thanh Hung Giản 1
1008,,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_14861.jpg,Truyện viễn tưởng – phưu lưu – huyền bí ,"Nguyễn Thị Thu Yến, Đặng Trần Việt","
Phần Thứ Nhất - Tập đại thành Tiểu thuyết kỳ ảo của J.R.R. Tolkien
Kỷ Đệ Nhất, các Valar kết liễu Morgoth.
Kỷ Đệ Nhị, Tiên và Người đánh bại Sauron.
Và nay, giữa Kỷ Đệ Tam tưởng đã hòa bình, báu vật của Sauron lại ngóc đầu trong lòng núi.
Và thêm một anh chàng Hobbit bỗng thấy mình từ biệt tổ ấm yên bình, dấn vào cuộc phiêu lưu mỗi bước lại thêm xa, thêm gian nan, thêm hệ trọng. Bên cậu sát cánh Đoàn Hộ Nhẫn, Con Người cùng Phù Thủy, Tiên với Người Lùn, vượt đèo cả đầm sâu, qua rừng vàng mỏ tối, vào sinh ra tử hòng lần nữa cứu Trung Địa khỏi rơi vào tay
CHÚA TỂ NHỮNG CHIẾC NHẪN.
***********
Nhận định
“Cộng đồng Anh ngữ được phân làm hai: những người đã đọc Anh chàng Hobbit cùng Chúa tể những chiếc nhẫn, và những người sẽ đọc.” - Sunday Times
“Tín đồ Thiên Chúa giáo chưa đọc hết Kinh thánh còn có thể tạm tha thứ, chứ một fan tiểu thuyết kỳ ảo mà chưa đọc cuốn phúc âm của thể loại kỳ ảo này thì không thể chấp nhận được.” - Amazon.com
“Tolkien may mắn được ban tặng tài đặt tên chính xác và con mắt quan sát diệu kỳ; kết thúc cuốn I, bạn đọc đã nắm rõ lịch sử Hobbit, người Tiên, Người Lùn cùng sông núi quê hương họ chẳng kém gì nắm rõ xứ sở tuổi thơ mình. Và nếu nhìn nhận một câu chuyện kỳ ảo là nghiêm túc, ai cũng phải thấy rằng dù bề ngoài trình bày những nhân vật và sự kiện khác xa thế giới ta đang sống, đấy vẫn là tấm gương soi hiện thực duy nhất mà ta biết: hiện thực của chúng ta.” - W. H. Auden 
",160.000 đ,,,,,,,,,,,,,Chúa Tể Những Chiếc Nhẫn - Đoàn Hộ Nhẫn (Tái Bản 2019)
1009,,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_1402.jpg,Truyện viễn tưởng – phưu lưu – huyền bí ,Nguyễn Đức Vịnh,"
Kẻ Trộm Mộ
Những ngôi mộ cổ ở sâu dưới lòng đất luôn là nơi ẩn chứa nhiều bí mật, nhiều cổ vật và nhiều cạm bẫy. Những kẻ trộm mộ không những trên thông thiên văn dưới tường địa lý mà cần phải có kỹ năng sống vô cùng cao siêu và ảo diệu, đôi khi cũng cần phải dựa vào cả vận may của mình. Nếu thiếu một trong số những thứ đó, dù chỉ là chút sơ sảy, kết cục nhận lại sẽ thật thê thảm. Mỗi cánh cửa mở ra, sau nó lại có vô vàn cánh cửa khác khép kín. Càng vào sâu, càng kỳ quái. Càng kỳ quái, càng muốn khám phá. Thế nhưng, khi đối mặt với những thứ tưởng chừng không thể tồn tại trên cõi thực, liệu có mấy kẻ không giật mình thảng thốt, không sợ hãi bỏ chạy, không mục thây trong địa đạo khổng lồ? Không phải tự nhiên mà các bậc tiền bối điểm chỉ: Đi trộm bất cứ ngôi mộ nào cũng vậy, trên người nhất định phải mang theo một cây nến! Bởi ai biết được, dưới mồ sâu tối đen như mực kia, bất cứ lúc nào cũng có thể nhảy ra những thứ kinh dị chết người. Và có đôi khi, một trong số những kẻ trộm mộ buộc phải bỏ mạng để cứu sống đồng đội của mình? Liệu những kẻ đó có dám hy sinh bản thân, hay đành lòng… giết hại lẫn nhau? 
",129.000 đ,,,,,,,,,,,,,Kẻ Trộm Mộ
1010,,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_193467.jpg,Truyện viễn tưởng – phưu lưu – huyền bí ,Vũ Ngọc Thăng,"
Một ngày đẹp trời, anh bạn Palomar vốn tính trầm tư quyết định thoát khỏi vũ trụ ngôn ngữ và dùng ánh mắt lĩnh hội thế giới quanh mình.
Trên bãi biển, trong vườn, giữa thành phố, anh hiện diện khắp nơi, quan sát từng chi tiết nhỏ nhất của cuộc sống thường nhật và gắng giải mã từng ngọn sóng biển, những cọng cỏ trên đồng, đàn sáo đá trên bầu trời Roma hay một quầy pho mát ở Paris.
“Điều ấn tượng nhất trong Palomar chính là cảm giác về một chiếc lưới an toàn rốt cuộc cũng được thu lại, cảm giác về những kỳ công tưởng tượng tuyệt đẹp, sinh động và đơn độc được mang lại không phải để khiến độc giả sững sờ mà để một lần nữa làm sáng tỏ điều mà nhà thơ Philip Lanrkin gọi là ‘cái trống rỗng hóa giải/ Nằm ngay dưới mọi thứ ta làm.’ ”
- The New York Times 
",68.000 đ,,,,,,,,,,,,,Palomar
1011,,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/a/m/am-duong-su-2---bia1.jpg,Truyện viễn tưởng – phưu lưu – huyền bí ,Quế Đan,"
Có một vị quan, nửa đêm ngồi xe bò đến nhà tình nhân. Ngang đường gặp bách quỷ dạ hành đi ngược lại, kẻ thì miệng phụt lửa, đứa mọc chân ở cằm, một bầy đầu ngựa mặt chó vô cùng dị dạng. May mà vị quan cầm bản chép kinh nên không bị chúng trông thấy, bù lại phải chứng kiến chúng nhảy xổ vào con bò, cắn rôm rốp hút sùn sụt nhai rau ráu. Không có bò, không đi được nữa.
Một vị quan khác, tối xuống thả bộ đến nhà tình nhân. Trên đường gặp đứa trẻ da thịt nhễ nhại đang đứng tắm trăng. Phải trả lời câu hỏi mới được đi qua, trả lời có thì bị nó giẫm nghiến xuống đất, trả lời không sẽ như đi lạc mê cung. Bí lối không tìm ra đáp án đúng, không đi được nữa.
Thế là, Seimei và Hiromasa lại cùng nhau băng mình vào đêm, đi tháo gỡ bí ẩn của những chuyến chơi đêm ma mị, cùng những món nợ trăng gió dưới bóng kinh thành Heian phong lưu… 
",89.000 đ,,,,,,,,,,,,,Âm Dương Sư  - Tập 2: Tình Nhân Và Dạ Hành
1012,,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/a/o/ao-thanh-chet-choc.jpg,Truyện viễn tưởng – phưu lưu – huyền bí ,Nhượng Lê,"
Ảo Thanh Chết Chóc
Bỗng một ngày, Quách Tương Oánh tình cờ nghe thấy một âm thanh lạ mà không ai nghe được. Giọng nữ ấy không ngừng thì thầm bên tai cô, xui cô nhảy xuống từ gác cao, theo cô đến tận phòng bệnh tâm thần, cuối cùng giết chết cô. Mặc cho bác sĩ kết luận cái chết của cô là do phát bệnh, Ngô Sĩ Thịnh chồng cô vẫn không tin. Cùng lúc ấy, Ngô Sĩ Thịnh phát hiện ra, ""tiếng nói"" mà vợ mình luôn nhắc tới trước lúc qua đời dường như cũng phát ra từ chiếc máy thu âm cũ trong một chiếc taxi bị vứt bỏ.
Quyết tâm tìm ra sự thật, Ngô Sĩ Thịnh dần dần vén lên bức màn bí mật, phát hiện ra những người nghe thấy ""tiếng nói"" ấy chẳng những đều chết bất đắc kỳ tử, mà trước lúc chết còn luôn nhắc tới cái tên Minako...
Minako là ai? Sự kiện ""ma giấu"" từ thời Nhật chiếm đóng là thế nào? ""Tiếng nói"" kia thực ra là âm vọng của tử thần hay lời cầu cứu của một linh hồn đau khổ?
Tác giả
Trương Du Ca, sinh năm 1989, tên thật Trương Hiếu Thành, là một bác sĩ, nhà văn và nhà viết kịch Đài Loan. Tác phẩm của anh có hành văn lưu loát, cốt truyện mạnh mẽ, phong cách đa dạng, khảo cứu tỉ mỉ, bối cảnh gần gũi với đời sống của người Đài Loan. Anh khắc họa rất sống động những thay đổi tâm lý và bản chất của kẻ phạm tội, trong những tác phẩm mang nhiều kiến thức về giải phẫu học, sinh lý học và khoa học tâm thần. 
Tác phẩm tiêu biểu:
- Ảo thanh chết chóc
- Ngụy biện
- Thành phố le lói sáng 
",149.000 đ,,,,,,,,,,,,,Ảo Thanh Chết Chóc
