tên sách,ảnh bìa,thể loại,tác giả,nội dung tóm tắt,giá bìa,nhà phát hành,nhà xuất bản,ngày xuất bản,kích thước,loại bìa,số trang,dịch giả
Từ Điển Oxford Anh - Anh - Việt (Bìa Vàng) - Tái Bản,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/3/c/3cc8734ae7a1839f51c19c90c3443c78.jpg,Tiếng Anh,NXB Đại Học Quốc Gia Hà Nội,"
Từ Điển Oxford Anh - Anh - Việt (Bìa Vàng) - Tái Bản
Cuốn từ điển đặc biệt phù hợp với sinh viên và người học tiếng Anh, thể hiện ở những mục từ mới mẻ, cập nhật, những lời giải thích ngắn gọn mà rõ ràng, kèm với những ví dụ cụ thể mà sinh động, những mẫu câu, kết cấu phổ dụng mà đa dạng của mỗi mục từ nhằm giúp người đọc biết cách sử dụng từ ngữ chính xác, phù hợp. 
Hiện nay, khá nhiều người học chỉ sử dụng loại từ điển “bỏ túi”. Dĩ nhiên, loại từ điển ấy có lợi thế là gọn nhẹ và tiện dụng, nhưng nếu muốn tìm hiểu sâu về từ ngữ thì những từ điển ấy không đáp ứng được, vì trong đó chỉ một vài nghĩa cơ bản nhất của mục từ được dịch sang tiếng Việt mà không gắn với ngữ cảnh, hoặc thông tin cú pháp cũng như ngữ dụng của mục từ không được cung cấp một cách đầy đủ. Do vậy, cho dù người học có hiểu nghĩa cũng khó có thể biết cách sử dụng từ cho đúng, trong khi mục tiêu cao nhất của việc dạy – học ngoại ngữ là làm sao cho người học sử dụng được ngôn ngữ đích. Việc thể hiện mục tiêu đó trong từng mục từ của cuốn từ điển này là điểm đặc biệt nổi bật của công trình so với nhiều ấn phẩm cùng loại khác.  
Thêm vào đó, chúng ta gặp khá nhiều vấn đề khi học từ vựng tiếng Anh như:
- Ngồi tra từ điển online làm mất tập trung trong khi học- Bạn tra nghĩa trên mạng nên nghĩa và phiên âm mỗi chỗ một kiểu- Dịch nghĩa tiếng Anh trực tiếp sang tiếng Việt nhiều khi bị sai nghĩa của từ- Không nắm được đầy đủ ý nghĩa của từ (bởi một từ có nhiều nghĩa khác nhau).
Tất cả những khó khăn trên đều được giải quyết với cuốn ‘Từ điển Anh – Anh – Việt” Đây là cuốn từ điển được biên dịch dựa theo cuốn từ điển Oxford là một công trình liên tục được đổi mới và công bố bởi một nhà xuất bản uy tín trên thế giới với rất nhiều ấn phẩm khác nhau đã có mặt tại Việt Nam, trợ giúp cho các nhà nghiên cứu, giảng viên và đặc biệt là sinh viên Việt Nam nhiều thập kỷ qua. Còn The Windy là nhóm tác giả đã quá quen thuộc với những người Việt học tiếng Anh, những đầu sách học tiếng Anh của The Windy đã giúp cho hàng triệu người Việt Nam có thể thành thạo môn ngoại ngữ này.
 
Hãy cùng chúng tôi điểm qua những ưu điểm nổi bật của cuốn sách này:
- Từ điển bìa cứng giúp bạn tra cứu dễ dàng và giữ sách bền, đẹp- Cuốn từ điển gồm 350.000 mục lục được chọn lọc dựa trên phiên bản mới nhất của Oxford và Cambride, đã lược bỏ một số từ cổ mà người Anh – Mỹ ít dùng.- Các từ vựng đều được  cập nhật phiên âm mới, chính xác nhất.- Bổ sung thêm 85 phụ lục – Từ điển tranh đặc sắc chia theo nhiều chủ đề: Nông thôn – thành thị – vùng núi – động vật – các tòa nhà – sân vườn – nấu ăn,… tiện dụng và dễ dàng tra cứu. 
",298.000 đ,,,,,,,
Từ Điển Thành Ngữ Anh Việt,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/9/7/9786045639368_1.jpg,Tiếng Anh,NXB Phụ Nữ,"
Từ Điển Thành Ngữ Anh Việt
Trong tiếng Anh, việc sử dụng thành ngữ (khi nói và viết) rất quan trọng. Bạn không thể dựa theo những quy tắc ngữ pháp thông thường hay đơn giản là ghép các từ lại mà hiểu được nghĩa của một thành ngữ. Hai tác giả Trịnh Thu Hương và Trung Dũng đã phải trải qua hành trình dài đầu tư thời gian và công sức, trí tuệ để hoàn thành cuốn từ điển thành ngữ Anh - Việt hoàn chỉnh này để mọi người có thể tra cứu phục vụ cho việc học tập ngay tại nhà. 
",320.000 đ,,,,,,,
Từ Điển Anh - Việt Bằng Hình (Kèm CD),https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/8/9/8935236407373.jpg,Tiếng Anh,NXB Mỹ Thuật,"
Những từ vựng liên quan đến cuộc sống hàng ngày của các em như: quần áo, cơ thể, đồ ăn, đồ uống, động vật, trường học... là những lượng từ quen thuộc và cần thiết. Trong cuốn sách MY FIRST WORD BOOK - TỪ ĐIỂN ANH - VIỆT BẰNG HÌNH này, các em sẽ được cung cấp một lượng từ phong phú, dễ tiếp cận thông qua cả phần phiên âm và hình ảnh minh họa thú vị.    Cuốn sách sẽ mang đến một phương pháp học tiếng Anh thú vị, hiệu quả

",110.000 đ,,,,,,,
Từ Điển Oxford Anh - Việt,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_184744.jpg,Tiếng Anh,NXB Đại Học Quốc Gia Hà Nội,"
Cuốn Từ Điển Anh-Việt 350.000 Từ này được biên soạn theo Oxford Dictionary:
- Cập nhật hơn 350.000 từ mới thuộc các lĩnh vực
- Giải nghĩa đầy đủ, ví dụ phong phú
- Trình bày ngắn gọn, khoa học, dễ sử dụng
- Đáp ứng yêu cầu học tập, tra cứu, dịch thuật.. 
",198.000 đ,,,,,,,
Từ Điển Anh-Việt 340000 Mục Từ Và Định Nghĩa,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/t/_/t_-_i_n-anh-vi_t-340.jpg,Tiếng Anh,NXB Đại Học Quốc Gia Hà Nội,"
Từ Điển Anh-Việt 340000 Mục Từ Và Định Nghĩa
Từ Điển Anh - Việt (340.000 Mục từ và định nghĩa) cung cấp danh sách các từ (được sắp xếp theo thứ tự ABC), giải thích rõ ràng cụ thể các vấn đề có liên quan: ý nghĩa, từ nguyên, cách dùng, dịch, cách phát âm.
Ngoài ra, còn kèm theo các ví dụ về cách sử dụng từ trong những trường hợp cụ thể. Phần phiên âm, giải nghĩa được chú thích bằng tiếng Việt giúp người đọc có thể dễ dàng tra cứu. Sách được biên soạn kĩ lưỡng. Lượng từ phong phú, chủ yếu là những từ thường dùng trong sinh hoạt, giao tiếp hàng ngày.
Ngoài ra, sách còn cập nhật nhiều từ mới trong các lĩnh vực kinh tế, văn hóa... Các mục từ được trình bày rõ ràng, dễ tra cứu, giúp người sử dụng dễ dàng tham khảo, đối chiếu nhanh.
- Nhiều ví dụ tương thích
- Bổ sung nhiều từ mới
- Giải thích rõ ràng, dễ tra cứu 
",135.000 đ,,,,,,,
Từ Điển Việt - Anh 274.000 Từ,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/1/1/1101020259306.jpg,Tiếng Anh,NXB Thanh Niên,"
- Khoảng 274.000 từ
- Ví dụ minh họa
- Trình bày dễ hiểu
- Cập nhật nhiều từ mới 
",74.000 đ,,,,,,,
Từ Điển Anh - Việt Bỏ Túi,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_236721.jpg,Tiếng Anh,NXB Thanh Niên,"
Trong một thế giới không còn rào cản thì Tiếng Anh chính là điều đầu tiên bạn cần nắm vững. Tiếng Anh đã trở thành một công cụ thiết yếu cho công việc hằng ngày, là cầu nối liên kết cộng đồng, liên kết các mối quan hệ xã hội và hợp tác làm ăn.

Từ điển hiện nay rất đa dạng và phong phú từ các loại từ điển Tiếng Anh của các Nhà xuất bản nước ngoài, các từ điển song ngữ Anh Việt, Việt - Anh do người Việt Nam biên soạn và cùng với sự phát triển của công nghệ, còn có từ điển trực tuyến được sử dụng trên máy tính, điện thoại. Mặc dù vậy, với kinh nghiệm rút ra qua nhiều năm sống và làm việc tại nước ngoài cũng như kinh nghiệm giảng dạy tiếng Anh tại các trường phổ thông và đại học tại Việt Nam, Nhóm Biên Soạn Thuận Việt đã đầu tư công sức, tâm huyết và thời gian để biên soạn cuốn Từ Điển Anh Việt Bỏ Túi với mong muốn mang đến cho người học tiếng Anh một tài liệu tra cứu có chất lượng.

Cuốn từ điển có khoảng 175.000 đầu mục từ thường gặp trên các lĩnh vực khoa học, kĩ thuật, xã hội, tôn giáo...Những từ vựng tiếng Anh đã được các tác giả cố gắng chuyển ngữ sang tiếng Việt một cách rõ ràng, ngắn gọn, dễ hiểu nhưng vẫn đảm bảo nội dung của từ gốc. Các cấu trúc cũng được giải thích kỹ càng đến từng chi tiết của bối cảnh.

Cuốn Từ Điển Anh Việt Bỏ Túi sẽ là tài liệu hữu ích giúp nâng cao khả năng học tiếng Anh của bạn. 
",99.000 đ,,,,,,,
Từ Điển Anh-Việt Bằng Hình - Ngôi Nhà Của Bé,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/8/9/8936146301461.jpg,Tiếng Anh,NXB Văn Học,"
Từ Điển Anh-Việt Bằng Hình - Ngôi Nhà Của Bé 
Sách được in 4 màu trên khổ giấy lớn gồm 48 trang màu, hình thức trình bày song ngữ anh việt với nội dung ngắn gon, hình ảnh sắc nét và đẹp mắt cùng nhiều hình về ngôi nhà, hành lang, phòng khách, phòng ăn, bếp, phòng ngủ, phòng giải trí,… gần gũi với các bé.
Bộ sách từ điển bằng hình gồm 5 cuốn:- Loài vật quanh em- Hoa, quả, rau củ- Phương tiện giao thông- Số đếm, bảng chữ cái- Ngôi nhà của bé 
",64.000 đ,,,,,,,
Từ Điển Anh - Việt (350.000 Mục Từ),https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/t/u/tu-dien-anh-viet_10.jpg,Tiếng Anh,NXB Đại Học Quốc Gia Hà Nội,"
Từ Điển Anh - Việt (350.000 Mục Từ)
Cuốn từ điển phù hợp với hầu hết các đối tượng đang theo học anh văn, tuy nhiên hiệu quả học tập còn phụ thuộc vào việc bạn sử dụng cuốn từ điển như thế nào và hiểu được lợi ích mà cuốn từ điển mang đến cho bạn. Có rất nhiều cách để sử dụng từ điển hiệu quả, bạn có thể tham khảo cách sau đây:
- Làm quen với thứ tự sắp xếp các chữ cái trong từ điển
- Lưu ý những từ hướng dẫn
- Xem lướt qua các trang của từ điển để tìm thông tin cần
- Chú trọng vào phần ngữ âm
- Học cụm từ và thành ngữ trong từ điển
- Tìm hiểu những cụm từ
- Nâng cao vốn từ vựng bằng cách kết hợp các từ
- Sử dụng các ví dụ
- Chú ý vào những từ được sử dụng thường xuyên
Cuốn từ điển gồm 350.000 mục từ được chọn lọc dựa trên phiên bản mới nhất của Oxford và Cambridge, đã được lược bỏ một số từ cổ người Anh - Mỹ ít dùng. Ngoài ra, còn có phiên âm quốc tế mới nhất. 
",298.000 đ,,,,,,,
Từ Điển Anh - Anh - Việt - Dành Cho Học Sinh,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_233208.jpg,Tiếng Anh,NXB Đại Học Quốc Gia Hà Nội,"
Cuốn TỪ ĐIỂN ANH - ANH - VIỆT (DÀNH CHO HỌC SINH) biên dịch dựa theo cuốn từ điển Oxford
Cuốn TỪ ĐIỂN ANH - ANH - VIỆT đồng thời cũng bổ sung 85 phụ lục từ điển bằng tranh đặc sắc, chia thẻ nhiều chủ đề khác nhau.
Cuốn từ điển bao gồm hơn 3500 mục từ mới mẻ, cập nhật, những lời giải thích ngắn gọn mà rõ ràng, kèm với những ví dụ cụ thể mà sinh động, những mẫu câu, kết cấu phổ dụng mà đa dạng của mỗi mục từ nhằm giúp người đọc biết cách sử dụng từ ngữ chính xác, phù hợp. 
",159.000 đ,,,,,,,
Từ Điển Việt - Anh Thông Dụng,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_184733.jpg,Tiếng Anh,NXB Thế Giới,"
Trong xu thế toàn cầu hóa diễn ra ngày càng sôi động như hiện nay, tầm quan trọng của ngoại ngữ là không thể phủ nhận. Tiếng Anh đã và đang trở thành một công cụ hữu ích để nhiều người phát triển tương lai và sự nghiệp của mình.
Để học tốt tiếng Anh, bên cạnh những sách ngữ pháp tiếng Anh còn cần có từ điển Anh Việt, Từ điển Việt Anh.
Từ điển Việt Anh được soạn thảo công phu, cẩn trọng, đã giải quyết được những vấn đề về từ ngữ, thuật ngữ truyền thống và hiện đại thuộc nhiều lĩnh vực với độ chính xác và tính phổ cập cao.Hy vọng cuốn từ điển sẽ là cẩm nang tra cứu hữu ích cho nhiều đối tượng bạn đọc, đặc biệt là các bạn học sinh, sinh viên. 
",58.000 đ,,,,,,,
Từ Điển Anh-Việt 320.000 Từ,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_190584.jpg,Tiếng Anh,NXB Thanh Niên,"
		    Từ Điển Anh-Việt 320.000 Từ		    
",99.000 đ,,,,,,,
Từ Điển Anh - Viêt (170.000 Từ) - Dành Cho HS THPT,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_179830.jpg,Tiếng Anh,NXB Thanh Niên,"
Từ điển hiện nay rất phong phú, đa dạng. Mặc dù vậy, Nhóm biên soạn, gồm một số giáo viên dạy tiếng Anh giàu kinh nghiệm, từng sống, làm việc nhiều năm ở trong nước và nước ngoài, vẫn đầu tư công sức, tâm huyết và thời gian để biên soạn cuốn từ điển này với mong muốn mang đến cho người đọc tiếng Anh một công cụ tra cứu có chất lượng cao nhất. Đặc biệt, cuốn từ điển này giải thích nghĩa của các từ, cụm từ một cách chính xác, rõ ràng, ngắn gọn và dễ hiểu.
Cuốn sách còn có thêm nhiều phụ lục cần thiết để tra cứu trong khi học tiếng Anh. 
",78.000 đ,,,,,,,
